time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,3.813574323e-06,5.050666667e-04,7.943111111e-07,5.555733333e-05,1.613516835e+03,6.218000000e+01
6.070000e-06,2.313359292e-06,1.888000000e-04,3.502222222e-07,2.076800000e-05,1.668008906e+03,8.869000000e+01
7.080000e-06,1.105372597e-06,7.114666667e-05,1.825777778e-07,7.826133333e-06,2.111609875e+03,1.315600000e+02
8.520000e-06,3.299162963e-07,1.686933333e-05,6.862222222e-08,1.855626667e-06,3.472746426e+03,2.522200000e+02
1.053000e-05,2.742091147e-07,6.554666667e-07,4.661333333e-08,7.210133333e-08,2.759982744e+03,1.543810000e+03
1.255000e-05,1.657550964e-07,-8.739555556e-07,4.467555556e-08,9.613511111e-08,2.881536377e+03,-9.517600000e+02
1.456000e-05,2.031839721e-08,-5.374222222e-07,4.862222222e-08,5.911644444e-08,9.116182007e+03,-1.027350000e+03
1.744000e-05,-5.789071884e-08,-1.163733333e-07,3.303111111e-08,1.280106667e-08,-3.357567975e+03,-2.108230000e+03
2.146000e-05,-4.618461971e-08,2.051555556e-07,3.216000000e-08,3.216000000e-08,-2.762446012e+03,1.021920000e+03
2.549000e-05,-1.852114234e-08,3.424000000e-07,3.333333333e-08,3.766400000e-08,-3.813115886e+03,5.455500000e+02
2.950000e-05,-2.166574650e-08,2.981333333e-07,3.150222222e-08,3.279466667e-08,-2.692293761e+03,4.686600000e+02
3.528000e-05,-3.873654282e-08,2.801777778e-07,2.956444444e-08,3.081955556e-08,-1.356375834e+03,3.626500000e+02
4.330000e-05,-3.114980426e-08,2.432000000e-07,3.056000000e-08,3.056000000e-08,-1.114871640e+03,2.833300000e+02
5.140000e-05,-1.858049943e-08,1.690311111e-07,2.933333333e-08,2.933333333e-08,-1.182219511e+03,2.712800000e+02
5.941000e-05,-1.383094922e-08,1.055822222e-07,2.814222222e-08,2.814222222e-08,-1.130683353e+03,2.916700000e+02
7.095000e-05,-1.248898073e-08,8.469333333e-08,2.561777778e-08,2.561777778e-08,-9.003324703e+02,2.512600000e+02
8.707000e-05,-1.175771330e-08,8.101333333e-08,2.428444444e-08,2.428444444e-08,-6.663137237e+02,1.840000000e+02
