X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.528,100.000,0.0,1.0e-06,0.206
0.000,0.000,0.000,4.865,2497.391,0.1,6.1e-04,0.876
0.000,0.000,0.000,4.157,2305.195,0.2,5.7e-04,0.841
0.000,0.000,0.000,7.945,1486.058,0.5,1.0e-06,0.247
0.000,0.000,0.000,0.000,475.081,0.0,1.0e-06,0.100
