time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,3.416570645e-06,5.076933333e-04,2.894666667e-07,5.584626667e-05,1.707147781e+03,6.093000000e+01
6.070000e-06,1.851286152e-06,1.943066667e-04,1.305720000e-07,2.137373333e-05,1.902747384e+03,8.555000000e+01
7.080000e-06,1.223580122e-06,7.394400000e-05,7.569466667e-08,8.133840000e-06,1.940294333e+03,1.260800000e+02
8.520000e-06,7.776266265e-07,1.818266667e-05,4.076800000e-08,2.000093333e-06,1.927959532e+03,2.359100000e+02
1.053000e-05,3.595479591e-07,8.004533333e-07,3.159866667e-08,8.804986667e-08,2.265302215e+03,1.328770000e+03
1.255000e-05,1.885901404e-07,-8.167466667e-07,2.990000000e-08,8.984213333e-08,2.599715287e+03,-9.789400000e+02
1.456000e-05,1.275823626e-07,-5.291866667e-07,3.097466667e-08,5.821053333e-08,2.633592652e+03,-1.020590000e+03
1.744000e-05,7.502134915e-08,-9.070533333e-08,2.303600000e-08,9.977586667e-09,2.777435225e+03,-2.447450000e+03
2.146000e-05,2.686727908e-08,1.604200000e-07,2.196133333e-08,2.196133333e-08,3.897738210e+03,1.183910000e+03
2.549000e-05,1.049322647e-09,2.912000000e-07,2.164933333e-08,3.203200000e-08,2.541687952e+04,5.975400000e+02
2.950000e-05,-5.603280531e-09,3.045466667e-07,1.863333333e-08,3.350013333e-08,-6.521483245e+03,4.543200000e+02
3.528000e-05,-4.386769075e-09,2.357333333e-07,1.608186667e-08,2.593066667e-08,-5.697712227e+03,4.002500000e+02
4.330000e-05,-6.730407089e-09,1.878933333e-07,1.601600000e-08,2.066826667e-08,-3.044415591e+03,3.308000000e+02
5.140000e-05,-8.905813673e-09,1.341253333e-07,1.826933333e-08,1.826933333e-08,-1.897974554e+03,3.112000000e+02
5.941000e-05,-8.667252700e-09,1.064786667e-07,1.913600000e-08,1.913600000e-08,-1.518184059e+03,2.851600000e+02
7.095000e-05,-6.897917811e-09,8.607733333e-08,1.389613333e-08,1.389613333e-08,-1.315059219e+03,2.444200000e+02
8.707000e-05,-4.962941155e-09,6.051066667e-08,1.358413333e-08,1.358413333e-08,-1.164316349e+03,2.197800000e+02
