time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.445679404e-06,5.076933333e-04,2.894666667e-07,1.015386667e-04,1.251113397e+03,6.093000000e+01
6.070000e-06,3.114550306e-06,1.943066667e-04,1.305720000e-07,3.886133333e-05,1.345137257e+03,8.555000000e+01
7.080000e-06,1.663203423e-06,7.394400000e-05,7.569466667e-08,1.478880000e-05,1.581220043e+03,1.260800000e+02
8.520000e-06,7.212673704e-07,1.818266667e-05,4.076800000e-08,3.636533333e-06,2.027127842e+03,2.359100000e+02
1.053000e-05,4.325081601e-07,8.004533333e-07,3.159866667e-08,1.600906667e-07,2.002785773e+03,1.328770000e+03
1.255000e-05,2.444701423e-07,-8.167466667e-07,2.990000000e-08,1.633493333e-07,2.186693397e+03,-9.789400000e+02
1.456000e-05,8.740055411e-08,-5.291866667e-07,3.097466667e-08,1.058373333e-07,3.388958401e+03,-1.020590000e+03
1.744000e-05,-6.959734913e-09,-9.070533333e-08,2.303600000e-08,1.814106667e-08,-1.355310242e+04,-2.447450000e+03
2.146000e-05,-2.259674558e-08,1.604200000e-07,2.196133333e-08,3.208400000e-08,-4.374527929e+03,1.183910000e+03
2.549000e-05,-1.309970737e-08,2.912000000e-07,2.164933333e-08,5.824000000e-08,-4.723028123e+03,5.975400000e+02
2.950000e-05,-1.935830335e-08,3.045466667e-07,1.863333333e-08,6.090933333e-08,-2.853621923e+03,4.543200000e+02
3.528000e-05,-3.320121559e-08,2.357333333e-07,1.608186667e-08,4.714666667e-08,-1.478067847e+03,4.002500000e+02
4.330000e-05,-2.828641282e-08,1.878933333e-07,1.601600000e-08,3.757866667e-08,-1.168995689e+03,3.308000000e+02
5.140000e-05,-1.907297284e-08,1.341253333e-07,1.826933333e-08,2.682506667e-08,-1.142335995e+03,3.112000000e+02
5.941000e-05,-1.511145058e-08,1.064786667e-07,1.913600000e-08,2.129573333e-08,-1.048032208e+03,2.851600000e+02
7.095000e-05,-1.322780158e-08,8.607733333e-08,1.389613333e-08,1.721546667e-08,-8.519855049e+02,2.444200000e+02
8.707000e-05,-1.175475702e-08,6.051066667e-08,1.358413333e-08,1.358413333e-08,-6.552715438e+02,2.197800000e+02
