,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,1.131649424209426e-05,1.3983347847766487e-06,1.5287169253052475e-06,-3.123607682871256e-07,-2.2736752675491073e-07,-1.400404150993624e-09,-1.3624088182889959e-09,-1.911434324613824e-10,-2.477416026632746e-08,-0.0010680794348243885,8.441533049581757e-06,8.116377296402537e-06,-1.5098376113315209e-05,0.00019138194498752824,-2.9670153099310737,1.580522144871243e-05,9.27544869199012e-06,-2.989699644424009,0.09931056520284383,-4.2016974450297495e-07,-1.0066942504336495e-06,-1.5267775190841803e-06,0.00045872280785420953,-1.772568528165557e-05
dB/dt tg02,5.306041618941369e-06,8.789573584591032e-07,9.453297779337747e-07,-5.114915148444559e-07,-9.463797809790997e-08,-6.786436672303965e-10,-6.772107636192886e-10,2.216463693853885e-09,-1.736880506417659e-08,-0.0006555490111710464,4.047349884696935e-06,4.014762907862427e-06,1.7184113351164304e-05,0.00012902259167852604,-2.289707108851681,1.3920580106075754e-05,9.212613794529996e-06,-2.627272920454589,0.0695552604547172,2.4545518977700945e-06,-4.364272316141754e-07,-7.257502909303909e-07,0.00042489341424678344,-1.2450286901029597e-05
dB/dt tg03,2.859258800552455e-06,6.232516661828276e-07,6.599133696107133e-07,-4.5761847380685273e-07,-4.440168463872189e-08,-3.7589995305201377e-10,-3.835722177905462e-10,2.3905055364810275e-09,-1.2487109425485982e-08,-0.0004300323672850138,2.2070002547809018e-06,2.2559528795303383e-06,2.1756401925339087e-05,8.993244214492891e-05,-1.7335746444443445,1.2346615035747974e-05,8.632608347543811e-06,-1.9752573163728757,0.04991388485487636,3.2610423053643443e-06,-2.053915577751492e-07,-3.878611465750442e-07,0.00034394260144682824,-8.963332409635647e-06
dB/dt tg04,1.4771317690247107e-06,4.129090456361806e-07,4.313962723800057e-07,-3.2330918120648805e-07,-1.943503588780771e-08,-1.9740229056450422e-10,-2.0485122067707055e-10,1.8451761300862755e-09,-8.196885422030249e-09,-0.00025968747678126365,1.1280893301590202e-06,1.188247829405163e-06,1.7725955448272136e-05,5.6990545339714184e-05,-1.176797990224066,1.0613589373801202e-05,7.680159076644927e-06,-1.2686531040797313,0.03265116705878567,3.1869833553710496e-06,-7.739327402962288e-08,-1.8771949462794756e-07,0.0002407510227302867,-5.892079685477476e-06
dB/dt tg05,6.365728657592004e-07,2.2769369099953468e-07,2.3650311326148426e-07,-2.1353905793522158e-07,-5.7913615780629475e-09,-8.636919988688191e-11,-9.135500614865748e-11,1.3065661069003053e-09,-5.007501909148271e-09,-0.00014552610333167754,4.645704989732232e-07,5.158131835222993e-07,1.3366820177195728e-05,3.34308167524379e-05,-0.7308977675896078,8.921270156064394e-06,6.576192669309765e-06,-0.8079434856381505,0.019841476651179888,2.5940595701723034e-06,-3.726370046715414e-09,-6.4743417113347e-08,0.00015428623973520015,-3.6042136455436414e-06
dB/dt tg06,3.241799335836972e-07,1.437107153915124e-07,1.484152640820864e-07,-1.4500733792092522e-07,-1.624815808524486e-09,-4.39415996698604e-11,-4.730657725393431e-11,9.25500182820408e-10,-3.3017117369855215e-09,-8.992765262135691e-05,2.1477101515003268e-07,2.56468620476795e-07,9.73061748883621e-06,2.12966031772335e-05,-0.48150986910915466,7.739599387337637e-06,5.7305093880686725e-06,-0.5383763070039141,0.01301016006599839,2.0129531674222214e-06,1.9388924512180403e-08,-2.0370934936845875e-08,0.00010464972031026587,-2.3783849513394824e-06
dB/dt tg07,2.0688714751140905e-07,1.0553457780188577e-07,1.0818488065512204e-07,-1.003545032869385e-07,-6.22794371825773e-10,-2.7396585989380417e-11,-2.9821390221878095e-11,6.602151710920712e-10,-2.3107287086444547e-09,-5.993158535140448e-05,1.19884913819015e-07,1.544540749805113e-07,6.966093873604268e-06,1.4467558125690249e-05,-0.33369860172527505,6.878376635062256e-06,5.08456676940764e-06,-0.3634049288070805,0.009054493311705632,1.5589954486309763e-06,2.4712759246170635e-08,-5.179847970868439e-09,7.455619411993083e-05,-1.6652901156196546e-06
dB/dt tg08,1.213631220382373e-07,7.1831986333714e-08,7.308353952519406e-08,-6.404791259708086e-08,-7.766123815102882e-11,-1.535661724763944e-11,-1.6982861012525443e-11,4.3604305768653357e-10,-1.4929804041812574e-09,-3.6551951260097666e-05,5.3056797511457864e-08,8.08267652083193e-08,4.617533193310268e-06,8.998103725365546e-06,-0.21151019122251336,5.982361222102532e-06,4.394579868152764e-06,-0.22644966939250483,0.005803921670071717,1.1083402407310685e-06,2.6240497356734154e-08,4.432984034105509e-09,4.915942676481668e-05,-1.0762333812755407e-06
dB/dt tg09,6.085091850812579e-08,4.2739084762206446e-08,4.326199294263613e-08,-3.8945476530883414e-08,2.389572544286551e-10,-7.004469859124925e-12,-7.975311457537818e-12,2.739008196893074e-10,-9.026591969338707e-10,-2.079305781969332e-05,8.82898984225579e-09,3.051703421383906e-08,2.9504427327302997e-06,5.195215049373442e-06,-0.12409618052193883,5.123239476554781e-06,3.71966680252036e-06,-0.13826868460440464,0.0034716542944340295,7.258560511837734e-07,2.5346329787541555e-08,9.920725776425763e-09,3.029369620018523e-05,-6.505665393622751e-07
dB/dt tg10,3.212962854139642e-08,2.6273288403121636e-08,2.6526594859666635e-08,-2.5933394107788193e-08,3.20770581998604e-10,-3.1172703656847656e-12,-3.715343067296499e-12,1.8636162657871221e-10,-5.936004316885148e-10,-1.307318685966362e-05,-1.0187131513318448e-08,7.605312356806344e-09,2.0530347624865486e-06,3.2795157095941443e-06,-0.07920603251790231,4.524033892139818e-06,3.2435068612442163e-06,-0.09450118497241174,0.0022594447237671107,5.015681565945694e-07,2.332409498717795e-08,1.1502355583723787e-08,2.0141499965071814e-05,-4.2756613635911303e-07
