,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,6.572908828686142e-06,1.1660561867768447e-06,1.2744737780157724e-06,2.2957171170367516e-07,-7.140451747948444e-08,-9.616379462617263e-10,-1.1622097565028045e-09,1.6603002257795887e-08,-5.136507387813619e-08,-0.0007120783252157511,5.823110116276681e-06,7.286308557915948e-06,-1.723801168096301e-05,0.0002967933883211797,-0.09691545864533219,5.526028296154385e-05,3.853977621781606e-05,-8.519959183255798,0.15650616836939907,-3.004952206502286e-06,-7.043386829827943e-07,-1.5388004173455777e-06,-3.440954703403097e-05,-2.9008454187119068e-05
dB/dt tg02,-3.5647331702149365e-07,1.2717694624742525e-06,1.2112331145779911e-06,-1.0694814992577305e-05,3.7209011115880076e-08,4.100575713150794e-10,1.071722054280162e-09,-4.242082813206472e-08,-1.2741349973872444e-08,-0.0005338071040124761,-2.818568112772635e-06,-7.0202714403308884e-06,-0.00012257374575979602,4.286201364652993e-05,-0.13270472844270645,4.575349340159283e-05,3.146121273939556e-05,24.85800411811694,0.04126794045960445,1.0772867527175805e-06,7.905842949198899e-07,1.8679681874209579e-06,0.00011966408414992344,-7.325976365572077e-06
dB/dt tg03,1.3658145722737156e-06,5.389976243929426e-07,5.652902402857433e-07,-5.217881458482265e-07,-6.438618579515373e-09,-2.3906163336463606e-10,-2.720512747384688e-10,3.82829585201551e-09,-2.207087848841439e-08,-0.00034284003147720064,1.3092765945070215e-06,1.6253474547668317e-06,4.50307914312769e-06,0.00011838902546127527,-0.08871185491948703,3.9152595639198975e-05,2.7641324213360316e-05,-3.4495898802978355,0.06716616641957524,-9.108173851153286e-08,-9.846037635308987e-09,-2.5016320996185653e-07,-4.178164732075436e-06,-1.2507967166996748e-05
dB/dt tg04,2.637081425323952e-06,2.8159599509969285e-08,1.1180520740287105e-07,6.14034272260797e-06,-3.81211611901647e-08,-6.714778874449892e-10,-1.1577232850572885e-09,3.383044374218809e-08,-2.6702191299148993e-08,-0.0001950271814707373,4.072539139841142e-06,7.33149400096012e-06,8.070256129496189e-05,0.00016065739705235646,-0.049600190091140875,3.263274012262008e-05,2.35076173492643e-05,-21.060330906244733,0.07960520674385793,-9.86205219208953e-07,-5.594453685508269e-07,-1.6574578021751607e-06,-8.504623889135189e-05,-1.5059425491739375e-05
dB/dt tg05,-3.342920946229723e-07,2.87988106688786e-07,2.7538698511189035e-07,-1.9252298148974002e-06,1.3107565389701674e-08,8.183491505863285e-11,1.9397212352023764e-10,-6.972309004622535e-09,-5.398542250472914e-09,-0.00015350504750054656,-6.569990057267735e-07,-1.3226318204598517e-06,-2.1918732140277755e-05,2.057507214538406e-05,-0.05766591187759172,2.6647296425136282e-05,1.863128806215794e-05,4.308392183828446,0.016576310968211334,7.163797537325466e-07,2.585851746590019e-07,4.0484041557938873e-07,2.15314133047213e-05,-3.0947382023275884e-06
dB/dt tg06,-7.485393439139658e-07,2.597429421476111e-07,2.3467427914181566e-07,-2.7126279132263857e-06,1.8512909888844706e-08,1.8250382697036006e-10,3.6081822375615115e-10,-1.163988196645582e-08,-7.997400768342547e-10,-0.00011246905301377392,-1.2717811634219315e-06,-2.380256640470094e-06,-3.2295042220648955e-05,-6.600384917161028e-06,-0.04806771584148178,2.2671681419625035e-05,1.5683407628482535e-05,7.194955143175112,0.0027618424477234014,8.810660839100226e-07,3.4365938536160333e-07,6.430664339565301e-07,3.300433157333972e-05,-4.975057012062539e-07
dB/dt tg07,-1.6354506707158245e-08,1.0025325385269593e-07,1.0082325586107642e-07,-1.653698821806605e-07,3.3464909698307932e-09,-1.3617820556610605e-11,-1.3105228393053226e-11,2.4876645363294154e-10,-3.889387491116349e-09,-7.244203506436945e-05,-1.7045198471354193e-08,2.838464008287682e-08,-8.741623314059235e-07,1.7953846759864292e-05,-0.031492626150639164,1.9861521677976372e-05,1.3806535753027674e-05,-0.1460396924397568,0.011595738079238607,3.6503551106826404e-07,9.7293486263964e-08,4.99968984049258e-08,9.77183978752944e-07,-2.213256452241059e-06
dB/dt tg08,3.2894836553151073e-07,1.3544057223621064e-08,2.5914071294021748e-08,1.052270802865739e-06,-4.213282534894393e-09,-1.0274043103313765e-10,-1.855081578134718e-10,5.769884343140052e-09,-4.740116028992447e-09,-4.3205198527881936e-05,5.620486407243046e-07,1.143820801101818e-06,1.4267371531281483e-05,2.6598377319025232e-05,-0.01955356425968968,1.698436862756843e-05,1.1778531851989473e-05,-3.597560494822526,0.013937608604860208,8.358159061618139e-08,-2.6132026212981856e-08,-2.3080068288145177e-07,-1.4145799465419995e-05,-2.6770791437654387e-06
dB/dt tg09,6.164575281139944e-08,2.80906026946984e-08,3.10032771680697e-08,2.511772218876616e-07,7.55994925462949e-11,-2.7930521997329808e-11,-5.036785468561691e-11,1.617196588716581e-09,-2.1434914261420246e-09,-3.005067154294771e-05,1.0441461692749784e-07,2.852313333669966e-07,3.836329899473682e-06,1.0687777965036898e-05,-0.015280400429803737,1.4263061611037241e-05,9.717747474100257e-06,-1.0160064123086934,0.006262997329099323,1.7998526001570007e-07,4.0498328218849823e-08,-3.398707440343788e-08,-3.5429255255252457e-06,-1.213806296004459e-06
dB/dt tg10,-2.1166309466075333e-07,5.348169539738431e-08,4.681530685645278e-08,-6.058479912924062e-07,4.8107388497271134e-09,4.6994460295230364e-11,8.741294978173306e-11,-2.6700304572407874e-09,4.951164533279782e-11,-2.4982780909488555e-05,-3.586864421184574e-07,-5.929683885981786e-07,-7.43795447592421e-06,-3.3356014764509084e-06,-0.013850523544839862,1.238761630463316e-05,8.275941631441187e-06,1.6865098676439791,-0.00017890992332123237,3.011200966649381e-07,1.1370512579123537e-07,1.7115724100929606e-07,7.595712541978517e-06,1.9051330554782724e-08
