time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,1.132670236e-06,5.098577778e-04,3.079555556e-07,5.608435556e-05,3.684754537e+03,6.282000000e+01
6.070000e-06,-1.204683222e-06,1.938844444e-04,1.833155556e-07,2.132728889e-05,-2.619757508e+03,8.855000000e+01
7.080000e-06,-1.103575668e-07,7.186844444e-05,1.333866667e-07,7.905528889e-06,-9.974718455e+03,1.328500000e+02
8.520000e-06,6.875137885e-07,1.496955556e-05,6.283022222e-08,1.646651111e-06,2.163900167e+03,2.776500000e+02
1.053000e-05,-4.447145296e-07,-1.439555556e-06,4.841644444e-08,1.583511111e-07,-2.032619037e+03,-9.289200000e+02
1.255000e-05,-5.457660805e-07,-2.268666667e-06,6.337688889e-08,2.495533333e-07,-1.323570005e+03,-5.121800000e+02
1.456000e-05,-1.837218049e-07,-1.484928889e-06,6.230177778e-08,1.633421778e-07,-2.135246701e+03,-5.304200000e+02
1.744000e-05,2.814882801e-09,-5.554133333e-07,3.433066667e-08,6.109546667e-08,2.562161341e+04,-7.561300000e+02
2.146000e-05,-7.460509980e-08,2.097377778e-08,2.818977778e-08,2.818977778e-08,-2.039837697e+03,4.750820000e+03
2.549000e-05,-1.637932241e-07,1.968000000e-07,3.256311111e-08,3.256311111e-08,-9.064499023e+02,8.022000000e+02
2.950000e-05,-1.265268208e-07,2.266844444e-07,3.219866667e-08,3.219866667e-08,-8.439804685e+02,5.719500000e+02
3.528000e-05,-2.673247365e-08,2.274133333e-07,3.210755556e-08,3.210755556e-08,-1.765700721e+03,4.238400000e+02
4.330000e-05,-1.774865525e-08,2.019022222e-07,2.465466667e-08,2.465466667e-08,-1.649050759e+03,3.260100000e+02
5.140000e-05,-3.808683054e-08,2.210355556e-07,2.378000000e-08,2.431391111e-08,-7.447932510e+02,2.305800000e+02
5.941000e-05,-3.646969622e-08,2.093733333e-07,2.642222222e-08,2.642222222e-08,-6.022407462e+02,1.878500000e+02
7.095000e-05,-2.055519133e-08,1.445751111e-07,1.911511111e-08,1.911511111e-08,-6.565822502e+02,1.788500000e+02
8.707000e-05,-5.634543898e-09,5.450266667e-08,2.206711111e-08,2.206711111e-08,-1.106124643e+03,2.436000000e+02
