X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.402,100.000,0.0,1.0e-06,0.225
0.000,0.000,0.000,4.893,2591.562,0.1,6.1e-04,0.882
0.000,0.000,0.000,4.136,2401.297,0.1,5.7e-04,0.847
0.000,0.000,0.000,8.446,1700.552,0.5,1.0e-06,0.253
0.000,0.000,0.000,0.000,475.316,0.0,1.0e-06,0.101
