time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.146505449e-06,5.098577778e-04,3.079555556e-07,8.667582222e-05,1.343185299e+03,6.282000000e+01
6.070000e-06,-5.468387561e-06,1.938844444e-04,1.833155556e-07,3.296035556e-05,-9.555868038e+02,8.855000000e+01
7.080000e-06,1.415452228e-06,7.186844444e-05,1.333866667e-07,1.221763556e-05,1.820421320e+03,1.328500000e+02
8.520000e-06,5.858799039e-06,1.496955556e-05,6.283022222e-08,2.544824444e-06,5.186635891e+02,2.776500000e+02
1.053000e-05,-9.457213169e-07,-1.439555556e-06,4.841644444e-08,2.447244444e-07,-1.229140180e+03,-9.289200000e+02
1.255000e-05,-1.803455429e-06,-2.268666667e-06,6.337688889e-08,3.856733333e-07,-5.965969122e+02,-5.121800000e+02
1.456000e-05,5.685486648e-08,-1.484928889e-06,6.230177778e-08,2.524379111e-07,4.667060518e+03,-5.304200000e+02
1.744000e-05,9.088056142e-07,-5.554133333e-07,3.433066667e-08,9.442026667e-08,5.444182621e+02,-7.561300000e+02
2.146000e-05,2.266110396e-07,2.097377778e-08,2.818977778e-08,2.818977778e-08,9.725693567e+02,4.750820000e+03
2.549000e-05,-4.624785781e-07,1.968000000e-07,3.256311111e-08,3.345600000e-08,-4.537465614e+02,8.022000000e+02
2.950000e-05,-3.477341143e-07,2.266844444e-07,3.219866667e-08,3.853635556e-08,-4.301526414e+02,5.719500000e+02
3.528000e-05,1.454267265e-07,2.274133333e-07,3.210755556e-08,3.866026667e-08,5.708390923e+02,4.238400000e+02
4.330000e-05,1.117230112e-07,2.019022222e-07,2.465466667e-08,3.432337778e-08,4.837072213e+02,3.260100000e+02
5.140000e-05,-6.424306900e-08,2.210355556e-07,2.378000000e-08,3.757604444e-08,-5.256154251e+02,2.305800000e+02
5.941000e-05,-9.039371903e-08,2.093733333e-07,2.642222222e-08,3.559346667e-08,-3.288259344e+02,1.878500000e+02
7.095000e-05,-2.985280922e-08,1.445751111e-07,1.911511111e-08,2.457776889e-08,-5.119725582e+02,1.788500000e+02
8.707000e-05,3.295120743e-08,5.450266667e-08,2.206711111e-08,2.206711111e-08,3.407707869e+02,2.436000000e+02
