time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,-4.705389636e-06,5.098577778e-04,3.079555556e-07,2.549288889e-05,-1.425871844e+03,6.282000000e+01
6.070000e-06,-3.586923179e-06,1.938844444e-04,1.833155556e-07,9.694222222e-06,-1.265789876e+03,8.855000000e+01
7.080000e-06,-2.509084083e-06,7.186844444e-05,1.333866667e-07,3.593422222e-06,-1.242868688e+03,1.328500000e+02
8.520000e-06,-1.569020061e-06,1.496955556e-05,6.283022222e-08,7.484777778e-07,-1.248358045e+03,2.776500000e+02
1.053000e-05,-1.075713833e-06,-1.439555556e-06,4.841644444e-08,7.197777778e-08,-1.128008483e+03,-9.289200000e+02
1.255000e-05,-7.527575904e-07,-2.268666667e-06,6.337688889e-08,1.134333333e-07,-1.068188377e+03,-5.121800000e+02
1.456000e-05,-5.138583305e-07,-1.484928889e-06,6.230177778e-08,7.424644444e-08,-1.075621796e+03,-5.304200000e+02
1.744000e-05,-3.266565948e-07,-5.554133333e-07,3.433066667e-08,2.777066667e-08,-1.076925677e+03,-7.561300000e+02
2.146000e-05,-2.142996140e-07,2.097377778e-08,2.818977778e-08,2.818977778e-08,-1.009470654e+03,4.750820000e+03
2.549000e-05,-1.601181142e-07,1.968000000e-07,3.256311111e-08,3.256311111e-08,-9.202675672e+02,8.022000000e+02
2.950000e-05,-1.168485782e-07,2.266844444e-07,3.219866667e-08,3.219866667e-08,-8.899627688e+02,5.719500000e+02
3.528000e-05,-7.159973170e-08,2.274133333e-07,3.210755556e-08,3.210755556e-08,-9.155223045e+02,4.238400000e+02
4.330000e-05,-4.596791536e-08,2.019022222e-07,2.465466667e-08,2.465466667e-08,-8.743952440e+02,3.260100000e+02
5.140000e-05,-3.505264306e-08,2.210355556e-07,2.378000000e-08,2.378000000e-08,-7.871758734e+02,2.305800000e+02
5.941000e-05,-2.682961221e-08,2.093733333e-07,2.642222222e-08,2.642222222e-08,-7.390071422e+02,1.878500000e+02
7.095000e-05,-1.768485481e-08,1.445751111e-07,1.911511111e-08,1.911511111e-08,-7.258315155e+02,1.788500000e+02
8.707000e-05,-1.077932912e-08,5.450266667e-08,2.206711111e-08,2.206711111e-08,-7.177646922e+02,2.436000000e+02
