time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,3.433069950e-06,5.098577778e-04,3.079555556e-07,7.138008889e-05,1.759364344e+03,6.282000000e+01
6.070000e-06,3.189047108e-06,1.938844444e-04,1.833155556e-07,2.714382222e-05,1.368996628e+03,8.855000000e+01
7.080000e-06,1.369584380e-06,7.186844444e-05,1.333866667e-07,1.006158222e-05,1.860842120e+03,1.328500000e+02
8.520000e-06,1.201822099e-07,1.496955556e-05,6.283022222e-08,2.095737778e-06,6.921465179e+03,2.776500000e+02
1.053000e-05,6.173813206e-07,-1.439555556e-06,4.841644444e-08,2.015377778e-07,1.633332277e+03,-9.289200000e+02
1.255000e-05,5.299576191e-07,-2.268666667e-06,6.337688889e-08,3.176133333e-07,1.349761957e+03,-5.121800000e+02
1.456000e-05,1.712044244e-07,-1.484928889e-06,6.230177778e-08,2.078900444e-07,2.238095114e+03,-5.304200000e+02
1.744000e-05,-2.303840419e-08,-5.554133333e-07,3.433066667e-08,7.775786667e-08,-6.308775746e+03,-7.561300000e+02
2.146000e-05,1.492335352e-08,2.097377778e-08,2.818977778e-08,2.818977778e-08,5.963899814e+03,4.750820000e+03
2.549000e-05,8.017220833e-08,1.968000000e-07,3.256311111e-08,3.256311111e-08,1.459458880e+03,8.022000000e+02
2.950000e-05,5.297026443e-08,2.266844444e-07,3.219866667e-08,3.219866667e-08,1.508108888e+03,5.719500000e+02
3.528000e-05,-1.935712325e-08,2.274133333e-07,3.210755556e-08,3.210755556e-08,-2.189690071e+03,4.238400000e+02
4.330000e-05,-1.924374872e-08,2.019022222e-07,2.465466667e-08,2.826631111e-08,-1.562492259e+03,3.260100000e+02
5.140000e-05,2.404338243e-09,2.210355556e-07,2.378000000e-08,3.094497778e-08,4.697735695e+03,2.305800000e+02
5.941000e-05,5.652794486e-09,2.093733333e-07,2.642222222e-08,2.931226667e-08,2.087129685e+03,1.878500000e+02
7.095000e-05,-1.803271666e-09,1.445751111e-07,1.911511111e-08,2.024051556e-08,-3.325544123e+03,1.788500000e+02
8.707000e-05,-9.199987189e-09,5.450266667e-08,2.206711111e-08,2.206711111e-08,-7.977223578e+02,2.436000000e+02
