X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.349,100.000,0.0,1.0e-06,0.256
0.000,0.000,0.000,4.722,2627.771,0.1,6.1e-04,0.887
0.000,0.000,0.000,3.955,2429.082,0.1,5.8e-04,0.853
0.000,0.000,0.000,7.872,1611.147,0.6,1.0e-06,0.314
0.000,0.000,0.000,0.000,521.081,0.0,1.0e-06,0.101
