time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,6.907760117e-06,5.098577778e-04,3.079555556e-07,1.019715556e-04,1.103873708e+03,6.282000000e+01
6.070000e-06,2.694373894e-06,1.938844444e-04,1.833155556e-07,3.877688889e-05,1.531808330e+03,8.855000000e+01
7.080000e-06,2.154356826e-06,7.186844444e-05,1.333866667e-07,1.437368889e-05,1.375805261e+03,1.328500000e+02
8.520000e-06,1.790186411e-06,1.496955556e-05,6.283022222e-08,2.993911111e-06,1.143297686e+03,2.776500000e+02
1.053000e-05,3.977276856e-07,-1.439555556e-06,4.841644444e-08,2.879111111e-07,2.189708576e+03,-9.289200000e+02
1.255000e-05,4.226588900e-08,-2.268666667e-06,6.337688889e-08,4.537333333e-07,7.284916947e+03,-5.121800000e+02
1.456000e-05,1.455892390e-07,-1.484928889e-06,6.230177778e-08,2.969857778e-07,2.493459648e+03,-5.304200000e+02
1.744000e-05,1.612393413e-07,-5.554133333e-07,3.433066667e-08,1.110826667e-07,1.724246457e+03,-7.561300000e+02
2.146000e-05,3.133048367e-08,2.097377778e-08,2.818977778e-08,2.818977778e-08,3.637446025e+03,4.750820000e+03
2.549000e-05,-6.701920782e-08,1.968000000e-07,3.256311111e-08,3.936000000e-08,-1.644655345e+03,8.022000000e+02
2.950000e-05,-5.989577221e-08,2.266844444e-07,3.219866667e-08,4.533688889e-08,-1.389494017e+03,5.719500000e+02
3.528000e-05,-4.148937258e-09,2.274133333e-07,3.210755556e-08,4.548266667e-08,-6.113903989e+03,4.238400000e+02
4.330000e-05,-6.690319891e-09,2.019022222e-07,2.465466667e-08,4.038044444e-08,-3.160189097e+03,3.260100000e+02
5.140000e-05,-2.483800402e-08,2.210355556e-07,2.378000000e-08,4.420711111e-08,-9.903936025e+02,2.305800000e+02
5.941000e-05,-2.558435863e-08,2.093733333e-07,2.642222222e-08,4.187466667e-08,-7.627962393e+02,1.878500000e+02
7.095000e-05,-1.559456866e-08,1.445751111e-07,1.911511111e-08,2.891502222e-08,-7.893226690e+02,1.788500000e+02
8.707000e-05,-5.506769658e-09,5.450266667e-08,2.206711111e-08,2.206711111e-08,-1.123169510e+03,2.436000000e+02
