X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.689,100.000,0.0,1.0e-06,0.272
0.000,0.000,0.000,4.908,2447.778,0.1,6.1e-04,0.884
0.000,0.000,0.000,4.197,2275.352,0.1,5.8e-04,0.851
0.000,0.000,0.000,7.827,1372.890,0.6,1.0e-06,0.333
0.000,0.000,0.000,0.000,442.290,0.0,1.0e-06,0.098
