time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,3.242829488e-06,4.462222222e-04,8.113777778e-07,2.231111111e-05,1.797679373e+03,6.753000000e+01
6.070000e-06,1.558178417e-06,1.664000000e-04,4.302222222e-07,8.320000000e-06,2.170779117e+03,9.646000000e+01
7.080000e-06,7.257590418e-07,6.088888889e-05,2.163555556e-07,3.044444444e-06,2.795274806e+03,1.459600000e+02
8.520000e-06,2.484182131e-07,1.345066667e-05,8.888888889e-08,6.725333333e-07,4.195850086e+03,2.933000000e+02
1.053000e-05,8.378741112e-08,-1.269155556e-07,4.288000000e-08,6.345777778e-09,6.083802542e+03,-4.613020000e+03
1.255000e-05,4.070554318e-09,-1.217600000e-06,3.708444444e-08,6.088000000e-08,3.410617351e+04,-7.629400000e+02
1.456000e-05,-4.922510975e-08,-7.752888889e-07,3.242666667e-08,3.876444444e-08,-5.053762433e+03,-8.046500000e+02
1.744000e-05,-7.360535566e-08,-2.453333333e-07,1.733155556e-08,1.226666667e-08,-2.860824162e+03,-1.282560000e+03
2.146000e-05,-6.582867355e-08,9.201777778e-08,1.968000000e-08,1.968000000e-08,-2.181132142e+03,1.744160000e+03
2.549000e-05,-5.157195875e-08,2.675555556e-07,1.820444444e-08,1.820444444e-08,-1.926561008e+03,6.429300000e+02
2.950000e-05,-4.561797284e-08,2.487111111e-07,2.019555556e-08,2.019555556e-08,-1.638881533e+03,5.288500000e+02
3.528000e-05,-4.205268150e-08,2.112000000e-07,1.554133333e-08,1.554133333e-08,-1.284097951e+03,4.379700000e+02
4.330000e-05,-3.247783203e-08,2.252444444e-07,1.534044444e-08,1.534044444e-08,-1.084269051e+03,2.982000000e+02
5.140000e-05,-2.405230578e-08,1.458133333e-07,1.629511111e-08,1.629511111e-08,-9.953257362e+02,2.993400000e+02
5.941000e-05,-1.917164168e-08,7.265777778e-08,1.595200000e-08,1.595200000e-08,-9.095001747e+02,3.741900000e+02
7.095000e-05,-1.501253957e-08,6.384000000e-08,1.109333333e-08,1.109333333e-08,-7.963759447e+02,3.034000000e+02
8.707000e-05,-1.169614041e-08,7.354666667e-08,1.057955556e-08,1.057955556e-08,-6.686501610e+02,1.962500000e+02
