X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.399,100.000,0.0,1.0e-06,0.214
0.000,0.000,0.000,4.643,2560.716,0.1,6.0e-04,0.877
0.000,0.000,0.000,3.969,2404.236,0.1,5.7e-04,0.844
0.000,0.000,0.000,7.318,1520.133,0.6,1.0e-06,0.300
0.000,0.000,0.000,0.000,494.302,0.0,1.0e-06,0.101
