X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.443,100.000,0.0,1.0e-06,0.196
0.000,0.000,0.000,4.518,2515.302,0.1,6.0e-04,0.873
0.000,0.000,0.000,3.915,2349.713,0.2,5.6e-04,0.839
0.000,0.000,0.000,8.191,1438.173,0.5,1.0e-06,0.267
0.000,0.000,0.000,0.000,466.862,0.0,1.0e-06,0.100
