time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,3.993542155e-06,4.462222222e-04,8.113777778e-07,3.569777778e-05,1.564670143e+03,6.753000000e+01
6.070000e-06,1.818274627e-06,1.664000000e-04,4.302222222e-07,1.331200000e-05,1.958487357e+03,9.646000000e+01
7.080000e-06,7.564467090e-07,6.088888889e-05,2.163555556e-07,4.871111111e-06,2.719154733e+03,1.459600000e+02
8.520000e-06,1.608016660e-07,1.345066667e-05,8.888888889e-08,1.076053333e-06,5.607232393e+03,2.933000000e+02
1.053000e-05,-2.452554328e-08,-1.269155556e-07,4.288000000e-08,1.015324444e-08,-1.380008835e+04,-4.613020000e+03
1.255000e-05,-9.701186409e-08,-1.217600000e-06,3.708444444e-08,9.740800000e-08,-4.118307780e+03,-7.629400000e+02
1.456000e-05,-1.409055861e-07,-7.752888889e-07,3.242666667e-08,6.202311111e-08,-2.506804570e+03,-8.046500000e+02
1.744000e-05,-1.506513859e-07,-2.453333333e-07,1.733155556e-08,1.962666667e-08,-1.774660793e+03,-1.282560000e+03
2.146000e-05,-1.217111295e-07,9.201777778e-08,1.968000000e-08,1.968000000e-08,-1.447899835e+03,1.744160000e+03
2.549000e-05,-9.081306704e-08,2.675555556e-07,1.820444444e-08,2.140444444e-08,-1.321172793e+03,6.429300000e+02
2.950000e-05,-7.631767038e-08,2.487111111e-07,2.019555556e-08,2.019555556e-08,-1.162933318e+03,5.288500000e+02
3.528000e-05,-6.657387704e-08,2.112000000e-07,1.554133333e-08,1.689600000e-08,-9.453472879e+02,4.379700000e+02
4.330000e-05,-4.952048773e-08,2.252444444e-07,1.534044444e-08,1.801955556e-08,-8.184744754e+02,2.982000000e+02
5.140000e-05,-3.580345560e-08,1.458133333e-07,1.629511111e-08,1.629511111e-08,-7.634602229e+02,2.993400000e+02
5.941000e-05,-2.801448108e-08,7.265777778e-08,1.595200000e-08,1.595200000e-08,-7.062968471e+02,3.741900000e+02
7.095000e-05,-2.146306696e-08,6.384000000e-08,1.109333333e-08,1.109333333e-08,-6.275182918e+02,3.034000000e+02
8.707000e-05,-1.638115245e-08,7.354666667e-08,1.057955556e-08,1.057955556e-08,-5.341513959e+02,1.962500000e+02
