    0.43313E+01   -0.15686E+00    0.10000E+03    0.20000E+01
    0.96441E+01   -0.13164E+01    0.10000E+03    0.20000E+01
    0.47781E+01   -0.15244E+00    0.10000E+03    0.20000E+01
    0.76699E+01   -0.22530E+00    0.10000E+03    0.20000E+01
    0.65003E+01   -0.10657E+01    0.10000E+03    0.20000E+01
    0.10634E+02   -0.21571E+01    0.10000E+03    0.20000E+01
    0.19597E+01   -0.75201E+00    0.10000E+03    0.20000E+01
    0.82550E+00   -0.28218E+01    0.10000E+03    0.20000E+01
    0.59173E+01   -0.75926E+00    0.10000E+03    0.20000E+01
    0.54518E+01   -0.10466E+01    0.10000E+03    0.20000E+01
    0.97402E+01   -0.15639E+01    0.10000E+03    0.20000E+01
    0.31490E+01   -0.16933E+01    0.10000E+03    0.20000E+01
    0.20672E+01   -0.30202E+00    0.50000E+02    0.16990E+01
    0.12662E+01   -0.10620E+01    0.10000E+03    0.20000E+01
    0.53349E+01   -0.21180E+01    0.10000E+03    0.20000E+01
    0.76312E+01   -0.11715E+01    0.10000E+03    0.20000E+01
    0.21109E+01   -0.33031E+00    0.50000E+02    0.16990E+01
    0.10954E+02   -0.35385E+01    0.10000E+03    0.20000E+01
    0.42025E+01   -0.21262E+01    0.10000E+03    0.20000E+01
    0.25202E+01   -0.21337E+01    0.10000E+03    0.20000E+01
    0.34934E+01   -0.10961E+01    0.10000E+03    0.20000E+01
    0.63885E+01   -0.12401E+00    0.10000E+03    0.20000E+01
    0.70043E+01   -0.21172E+01    0.10000E+03    0.20000E+01
    0.58015E+01   -0.34810E+01    0.10000E+03    0.20000E+01
    0.11005E+02   -0.23767E+01    0.10000E+03    0.20000E+01
    0.58090E+01   -0.15359E+01    0.10000E+03    0.20000E+01
    0.52436E+01   -0.99417E+00    0.10000E+03    0.20000E+01
    0.39123E+01   -0.27238E+01    0.10000E+03    0.20000E+01
    0.11180E+02   -0.27530E+01    0.10000E+03    0.20000E+01
    0.39669E+01   -0.42011E+00    0.10000E+03    0.20000E+01
    0.10910E+02   -0.23174E+01    0.10000E+03    0.20000E+01
    0.15852E+01   -0.12155E+00    0.10000E+03    0.20000E+01
    0.17823E+01   -0.70869E+00    0.10000E+03    0.20000E+01
    0.87299E+01   -0.47506E+00    0.10000E+03    0.20000E+01
    0.33605E+01   -0.19851E+01    0.10000E+03    0.20000E+01
    0.86825E+01   -0.11439E+01    0.10000E+03    0.20000E+01
    0.52025E+01   -0.22766E+00    0.10000E+03    0.20000E+01
    0.10731E+02   -0.35420E+01    0.10000E+03    0.20000E+01
    0.86708E+01   -0.51251E+00    0.10000E+03    0.20000E+01
    0.10396E+01   -0.15946E+00    0.10000E+03    0.20000E+01
    0.57190E+01   -0.35538E+01    0.10000E+03    0.20000E+01
    0.20735E+01   -0.15108E+01    0.50000E+02    0.16990E+01
    0.75365E+00   -0.27506E+01    0.10000E+03    0.20000E+01
    0.10686E+02   -0.12038E+00    0.10000E+03    0.20000E+01
    0.10725E+02   -0.22075E+01    0.10000E+03    0.20000E+01
    0.16292E+01   -0.15317E+00    0.10000E+03    0.20000E+01
    0.51507E+01   -0.32059E+00    0.10000E+03    0.20000E+01
    0.59599E+01   -0.17302E+01    0.10000E+03    0.20000E+01
    0.11175E+02   -0.28821E+01    0.10000E+03    0.20000E+01
    0.69230E+01   -0.10847E+00    0.10000E+03    0.20000E+01
    0.46626E+01   -0.16438E+01    0.10000E+03    0.20000E+01
    0.23902E+01   -0.96618E+00    0.50000E+02    0.16990E+01
    0.97018E+01   -0.12651E+01    0.10000E+03    0.20000E+01
    0.64309E+01   -0.15880E+00    0.10000E+03    0.20000E+01
    0.21051E+01   -0.39783E+00    0.50000E+02    0.16990E+01
    0.69665E+01   -0.27191E+01    0.10000E+03    0.20000E+01
    0.18264E+01   -0.75384E+00    0.10000E+03    0.20000E+01
    0.68970E+01   -0.27935E+01    0.10000E+03    0.20000E+01
    0.29073E+01   -0.16541E+01    0.50000E+02    0.16990E+01
    0.62532E+01   -0.35462E+01    0.10000E+03    0.20000E+01
    0.11289E+02   -0.37525E+01    0.10000E+03    0.20000E+01
    0.10635E+02   -0.34691E+01    0.10000E+03    0.20000E+01
    0.53394E+01   -0.82322E+00    0.10000E+03    0.20000E+01
    0.10722E+02   -0.23266E+01    0.10000E+03    0.20000E+01
    0.38484E+00   -0.44243E+00    0.10000E+03    0.20000E+01
    0.11328E+02   -0.23189E+00    0.10000E+03    0.20000E+01
    0.75947E+01   -0.14679E+00    0.10000E+03    0.20000E+01
    0.64332E+01   -0.78075E+00    0.10000E+03    0.20000E+01
    0.23240E+01   -0.97934E+00    0.50000E+02    0.16990E+01
    0.76222E+01   -0.12591E+01    0.10000E+03    0.20000E+01
    0.25338E+01   -0.22425E+01    0.10000E+03    0.20000E+01
    0.37357E+00   -0.51195E+00    0.10000E+03    0.20000E+01
    0.42154E+01   -0.22351E+01    0.10000E+03    0.20000E+01
    0.70153E+01   -0.22254E+01    0.10000E+03    0.20000E+01
    0.47323E+01   -0.16940E+01    0.10000E+03    0.20000E+01
    0.10497E+02   -0.11714E+01    0.10000E+03    0.20000E+01
    0.31328E+01   -0.11421E+01    0.10000E+03    0.20000E+01
    0.40308E+00   -0.17593E+01    0.10000E+03    0.20000E+01
    0.42871E+01   -0.12224E+00    0.10000E+03    0.20000E+01
    0.68918E+01   -0.15144E+00    0.10000E+03    0.20000E+01
    0.86390E+01   -0.11971E+01    0.10000E+03    0.20000E+01
    0.54448E+01   -0.11299E+01    0.10000E+03    0.20000E+01
    0.92712E+01   -0.26894E+00    0.10000E+03    0.20000E+01
    0.67832E+01   -0.11941E+00    0.10000E+03    0.20000E+01
    0.88049E+01   -0.20317E+01    0.10000E+03    0.20000E+01
    0.34241E+01   -0.11434E+01    0.10000E+03    0.20000E+01
    0.10730E+02   -0.15263E+00    0.10000E+03    0.20000E+01
    0.20868E+01   -0.81998E+00    0.50000E+02    0.16990E+01
    0.22810E+01   -0.10479E+01    0.50000E+02    0.16990E+01
    0.20932E+01   -0.74589E+00    0.50000E+02    0.16990E+01
    0.63595E+00   -0.21078E+01    0.10000E+03    0.20000E+01
    0.95876E+01   -0.27241E+01    0.10000E+03    0.20000E+01
    0.61655E+01   -0.34631E+01    0.10000E+03    0.20000E+01
    0.34223E+01   -0.27610E+01    0.10000E+03    0.20000E+01
    0.51559E+01   -0.38510E+00    0.10000E+03    0.20000E+01
    0.11084E+02   -0.26907E+01    0.10000E+03    0.20000E+01
    0.76501E+01   -0.15880E+00    0.10000E+03    0.20000E+01
    0.77661E+01   -0.27514E+00    0.10000E+03    0.20000E+01
    0.68242E+01   -0.15542E+00    0.10000E+03    0.20000E+01
    0.31943E+01   -0.29038E+00    0.10000E+03    0.20000E+01
    0.60176E+01   -0.28449E+00    0.10000E+03    0.20000E+01
    0.22941E+01   -0.11182E+01    0.50000E+02    0.16990E+01
    0.27157E+01   -0.30700E+00    0.50000E+02    0.16990E+01
    0.72815E+01   -0.30792E+00    0.10000E+03    0.20000E+01
    0.96559E+01   -0.21839E+01    0.10000E+03    0.20000E+01
    0.10852E+02   -0.34692E+01    0.10000E+03    0.20000E+01
    0.15646E+01   -0.16457E+01    0.10000E+03    0.20000E+01
    0.32165E+01   -0.16397E+01    0.10000E+03    0.20000E+01
    0.23938E+01   -0.16925E+01    0.50000E+02    0.16990E+01
    0.99655E+01   -0.35544E+01    0.10000E+03    0.20000E+01
    0.18504E+01   -0.14825E+00    0.10000E+03    0.20000E+01
    0.29062E+01   -0.15513E+01    0.50000E+02    0.16990E+01
    0.18517E+01   -0.21028E+00    0.10000E+03    0.20000E+01
    0.33755E+01   -0.20904E+01    0.10000E+03    0.20000E+01
    0.69180E+01   -0.10793E+01    0.10000E+03    0.20000E+01
    0.20066E+01   -0.34955E+01    0.10000E+03    0.20000E+01
    0.38944E+01   -0.16913E+01    0.10000E+03    0.20000E+01
    0.13380E+01   -0.11191E+01    0.10000E+03    0.20000E+01
    0.45526E+01   -0.15410E+00    0.10000E+03    0.20000E+01
    0.32080E+01   -0.10963E+01    0.10000E+03    0.20000E+01
    0.56435E+01   -0.16997E+01    0.10000E+03    0.20000E+01
    0.17075E+01   -0.34963E+01    0.10000E+03    0.20000E+01
    0.11190E+02   -0.21575E+01    0.10000E+03    0.20000E+01
    0.67696E+01   -0.27334E+01    0.10000E+03    0.20000E+01
    0.95538E+01   -0.22124E+01    0.10000E+03    0.20000E+01
    0.10383E+02   -0.37145E+00    0.10000E+03    0.20000E+01
    0.30698E+01   -0.10966E+01    0.10000E+03    0.20000E+01
    0.53054E+01   -0.10418E+01    0.10000E+03    0.20000E+01
    0.91906E+01   -0.27304E+01    0.10000E+03    0.20000E+01
    0.66879E+01   -0.27952E+01    0.10000E+03    0.20000E+01
    0.94464E+01   -0.16198E+00    0.10000E+03    0.20000E+01
    0.43068E+01   -0.26368E+01    0.10000E+03    0.20000E+01
    0.32746E+01   -0.11428E+01    0.10000E+03    0.20000E+01
    0.73769E+01   -0.35427E+01    0.10000E+03    0.20000E+01
    0.11395E+02   -0.12884E+00    0.10000E+03    0.20000E+01
    0.19356E+01   -0.35845E+01    0.10000E+03    0.20000E+01
    0.93948E+01   -0.13017E+00    0.10000E+03    0.20000E+01
    0.17790E+01   -0.35845E+01    0.10000E+03    0.20000E+01
    0.92692E+01   -0.33511E+00    0.10000E+03    0.20000E+01
    0.23088E+01   -0.16437E+01    0.50000E+02    0.16990E+01
    0.11435E+02   -0.93329E+00    0.10000E+03    0.20000E+01
    0.11403E+02   -0.19804E+01    0.10000E+03    0.20000E+01
    0.25218E+01   -0.28179E+01    0.10000E+03    0.20000E+01
    0.24402E+01   -0.27537E+01    0.10000E+03    0.20000E+01
    0.10053E+02   -0.34786E+01    0.10000E+03    0.20000E+01
    0.53827E+01   -0.10046E+01    0.10000E+03    0.20000E+01
    0.43743E+01   -0.72974E+00    0.10000E+03    0.20000E+01
    0.56141E+00   -0.14854E+00    0.10000E+03    0.20000E+01
    0.65108E+00   -0.22276E+01    0.10000E+03    0.20000E+01
    0.77618E+01   -0.33764E+00    0.10000E+03    0.20000E+01
    0.72788E+01   -0.37470E+00    0.10000E+03    0.20000E+01
    0.60120E+01   -0.34488E+00    0.10000E+03    0.20000E+01
    0.31900E+01   -0.35620E+00    0.10000E+03    0.20000E+01
    0.48877E+01   -0.14576E+00    0.10000E+03    0.20000E+01
    0.32444E+00   -0.28274E+01    0.10000E+03    0.20000E+01
    0.27075E+01   -0.37269E+00    0.50000E+02    0.16990E+01
    0.49237E+01   -0.10627E+00    0.10000E+03    0.20000E+01
    0.44323E+01   -0.76444E+00    0.10000E+03    0.20000E+01
    0.36924E+01   -0.35012E+01    0.10000E+03    0.20000E+01
    0.70629E+01   -0.10687E+01    0.10000E+03    0.20000E+01
    0.11175E+02   -0.36772E+01    0.10000E+03    0.20000E+01
    0.11289E+02   -0.29354E+01    0.10000E+03    0.20000E+01
    0.40458E+01   -0.34881E+01    0.10000E+03    0.20000E+01
    0.52815E+01   -0.79037E+00    0.10000E+03    0.20000E+01
    0.38298E+01   -0.35653E+01    0.10000E+03    0.20000E+01
    0.18862E+01   -0.17852E+01    0.10000E+03    0.20000E+01
    0.98871E+00   -0.74677E+00    0.10000E+03    0.20000E+01
    0.11352E+02   -0.20475E+01    0.10000E+03    0.20000E+01
    0.41351E+01   -0.35576E+01    0.10000E+03    0.20000E+01
    0.51131E+01   -0.96160E+00    0.10000E+03    0.20000E+01
    0.14123E+01   -0.12685E+01    0.10000E+03    0.20000E+01
    0.11070E+02   -0.34644E+01    0.10000E+03    0.20000E+01
    0.47163E+00   -0.18131E+01    0.10000E+03    0.20000E+01
    0.85505E+01   -0.11658E+01    0.10000E+03    0.20000E+01
    0.35965E+01   -0.35691E+01    0.10000E+03    0.20000E+01
    0.14137E+01   -0.11493E+00    0.10000E+03    0.20000E+01
    0.51419E+01   -0.14108E+00    0.10000E+03    0.20000E+01
    0.39097E+01   -0.34908E+01    0.10000E+03    0.20000E+01
    0.11099E+02   -0.23195E+01    0.10000E+03    0.20000E+01
    0.35017E+01   -0.25838E+01    0.10000E+03    0.20000E+01
    0.10666E+02   -0.12746E+01    0.10000E+03    0.20000E+01
    0.28039E+01   -0.17839E+01    0.50000E+02    0.16990E+01
    0.94069E+01   -0.11919E+01    0.10000E+03    0.20000E+01
    0.74759E+01   -0.34676E+01    0.10000E+03    0.20000E+01
    0.94958E+01   -0.29164E+01    0.10000E+03    0.20000E+01
    0.48939E+01   -0.16950E+01    0.10000E+03    0.20000E+01
    0.39573E+00   -0.27541E+01    0.10000E+03    0.20000E+01
    0.27209E+01   -0.28175E+01    0.10000E+03    0.20000E+01
    0.84989E+01   -0.12103E+01    0.10000E+03    0.20000E+01
    0.46639E+01   -0.15228E+00    0.10000E+03    0.20000E+01
    0.14276E+01   -0.28285E+01    0.10000E+03    0.20000E+01
    0.10300E+01   -0.28280E+01    0.10000E+03    0.20000E+01
    0.24635E+01   -0.16407E+01    0.50000E+02    0.16990E+01
    0.64082E+01   -0.11735E+01    0.10000E+03    0.20000E+01
    0.10501E+02   -0.12676E+01    0.10000E+03    0.20000E+01
    0.11176E+02   -0.20513E+01    0.10000E+03    0.20000E+01
    0.49976E+01   -0.28032E+01    0.10000E+03    0.20000E+01
    0.38433E+01   -0.42064E+00    0.10000E+03    0.20000E+01
    0.64863E+01   -0.35466E+01    0.10000E+03    0.20000E+01
    0.88834E+01   -0.21003E+01    0.10000E+03    0.20000E+01
    0.39575E+01   -0.16328E+01    0.10000E+03    0.20000E+01
    0.73902E+00   -0.22415E+01    0.10000E+03    0.20000E+01
    0.29288E+01   -0.76375E+00    0.50000E+02    0.16990E+01
    0.77914E+01   -0.76486E+00    0.10000E+03    0.20000E+01
    0.29790E+01   -0.15063E+01    0.50000E+02    0.16990E+01
    0.10504E+01   -0.78034E+00    0.10000E+03    0.20000E+01
    0.11180E+02   -0.35299E+01    0.10000E+03    0.20000E+01
    0.73775E+01   -0.27882E+01    0.10000E+03    0.20000E+01
    0.69317E+01   -0.35478E+01    0.10000E+03    0.20000E+01
    0.58809E+01   -0.16881E+01    0.10000E+03    0.20000E+01
    0.70888E+01   -0.27180E+01    0.10000E+03    0.20000E+01
    0.71544E+01   -0.35470E+01    0.10000E+03    0.20000E+01
    0.71695E+01   -0.27876E+01    0.10000E+03    0.20000E+01
    0.77324E+01   -0.80971E+00    0.10000E+03    0.20000E+01
    0.63365E+01   -0.19843E+01    0.10000E+03    0.20000E+01
    0.75674E+01   -0.11166E+01    0.10000E+03    0.20000E+01
    0.35759E+01   -0.16969E+01    0.10000E+03    0.20000E+01
    0.11449E+02   -0.16702E+00    0.10000E+03    0.20000E+01
    0.37295E+01   -0.16934E+01    0.10000E+03    0.20000E+01
    0.70830E+01   -0.20502E+01    0.10000E+03    0.20000E+01
    0.91331E+01   -0.13986E+00    0.10000E+03    0.20000E+01
    0.94340E+00   -0.27641E+01    0.10000E+03    0.20000E+01
    0.63901E+01   -0.34747E+01    0.10000E+03    0.20000E+01
    0.11271E+01   -0.17668E+01    0.10000E+03    0.20000E+01
    0.29680E+01   -0.80872E+00    0.50000E+02    0.16990E+01
    0.88964E+01   -0.82678E+00    0.10000E+03    0.20000E+01
    0.59988E+00   -0.11068E+00    0.10000E+03    0.20000E+01
    0.28382E+01   -0.18543E+01    0.50000E+02    0.16990E+01
    0.69286E+01   -0.11539E+01    0.10000E+03    0.20000E+01
    0.40591E+01   -0.73844E+00    0.10000E+03    0.20000E+01
    0.64612E+01   -0.10084E+01    0.10000E+03    0.20000E+01
    0.54916E+01   -0.35547E+01    0.10000E+03    0.20000E+01
    0.63508E+00   -0.18050E+01    0.10000E+03    0.20000E+01
    0.25856E+01   -0.20692E+01    0.10000E+03    0.20000E+01
    0.51544E+01   -0.11087E+01    0.10000E+03    0.20000E+01
    0.40017E+01   -0.77603E+00    0.10000E+03    0.20000E+01
    0.89391E+01   -0.77822E+00    0.10000E+03    0.20000E+01
    0.11295E+02   -0.18410E+01    0.10000E+03    0.20000E+01
    0.18286E+01   -0.28139E+01    0.10000E+03    0.20000E+01
    0.58963E+01   -0.27963E+01    0.10000E+03    0.20000E+01
    0.92865E+01   -0.29217E+01    0.10000E+03    0.20000E+01
    0.99087E+00   -0.12430E+00    0.10000E+03    0.20000E+01
    0.67405E+01   -0.44030E+00    0.10000E+03    0.20000E+01
    0.42688E+01   -0.20628E+01    0.10000E+03    0.20000E+01
    0.10552E+02   -0.19965E+01    0.10000E+03    0.20000E+01
    0.21682E+01   -0.42971E+00    0.50000E+02    0.16990E+01
    0.16267E+01   -0.28283E+01    0.10000E+03    0.20000E+01
    0.43710E+01   -0.35591E+01    0.10000E+03    0.20000E+01
    0.80496E+01   -0.31567E-01    0.10000E+03    0.20000E+01
    0.41152E+01   -0.21073E+00    0.10000E+03    0.20000E+01
    0.94922E+01   -0.27878E+01    0.10000E+03    0.20000E+01
    0.10425E+02   -0.24023E+01    0.10000E+03    0.20000E+01
    0.12482E+01   -0.16476E+01    0.10000E+03    0.20000E+01
    0.51423E+01   -0.19945E+00    0.10000E+03    0.20000E+01
    0.50511E+01   -0.97386E+00    0.10000E+03    0.20000E+01
    0.11547E+01   -0.18444E+01    0.10000E+03    0.20000E+01
    0.57982E+01   -0.77454E+00    0.10000E+03    0.20000E+01
    0.56974E+01   -0.27977E+01    0.10000E+03    0.20000E+01
    0.98268E+01   -0.16044E+01    0.10000E+03    0.20000E+01
    0.11411E+00   -0.28401E+01    0.10000E+03    0.20000E+01
    0.20319E+00   -0.27747E+01    0.10000E+03    0.20000E+01
    0.47919E+01   -0.11599E+01    0.10000E+03    0.20000E+01
    0.16015E+01   -0.21441E+01    0.10000E+03    0.20000E+01
    0.67090E+01   -0.35478E+01    0.10000E+03    0.20000E+01
    0.61617E+01   -0.20041E+01    0.10000E+03    0.20000E+01
    0.17947E+01   -0.24189E+00    0.10000E+03    0.20000E+01
    0.97446E+01   -0.22520E+01    0.10000E+03    0.20000E+01
    0.12297E+01   -0.28273E+01    0.10000E+03    0.20000E+01
    0.20833E+01   -0.20321E+00    0.10000E+03    0.20000E+01
    0.11094E+02   -0.22062E+01    0.10000E+03    0.20000E+01
    0.43028E+01   -0.27522E+01    0.10000E+03    0.20000E+01
    0.14046E+01   -0.15511E+01    0.10000E+03    0.20000E+01
    0.60385E+01   -0.16713E+01    0.10000E+03    0.20000E+01
    0.95552E+01   -0.17490E+01    0.10000E+03    0.20000E+01
    0.71078E+01   -0.10178E+01    0.10000E+03    0.20000E+01
    0.12549E+01   -0.15448E+01    0.10000E+03    0.20000E+01
    0.34995E+01   -0.16454E+01    0.10000E+03    0.20000E+01
    0.80982E+01   -0.36737E+01    0.10000E+03    0.20000E+01
    0.56125E+01   -0.27362E+01    0.10000E+03    0.20000E+01
    0.64916E+01   -0.12172E+00    0.10000E+03    0.20000E+01
    0.88784E+01   -0.22107E+01    0.10000E+03    0.20000E+01
    0.35676E+01   -0.14630E+00    0.10000E+03    0.20000E+01
    0.56091E+01   -0.89150E+00    0.10000E+03    0.20000E+01
    0.10380E+02   -0.44184E+00    0.10000E+03    0.20000E+01
    0.10638E+02   -0.20476E+01    0.10000E+03    0.20000E+01
    0.72597E+01   -0.34741E+01    0.10000E+03    0.20000E+01
    0.48234E+01   -0.16469E+01    0.10000E+03    0.20000E+01
    0.89068E+01   -0.10727E+01    0.10000E+03    0.20000E+01
    0.11246E+02   -0.20039E+01    0.10000E+03    0.20000E+01
    0.37983E+01   -0.16413E+01    0.10000E+03    0.20000E+01
    0.47357E+01   -0.12051E+01    0.10000E+03    0.20000E+01
    0.86060E+01   -0.48018E+00    0.10000E+03    0.20000E+01
    0.10127E+02   -0.22176E+01    0.10000E+03    0.20000E+01
    0.10543E+02   -0.79805E+00    0.10000E+03    0.20000E+01
    0.10110E+02   -0.12011E+01    0.10000E+03    0.20000E+01
    0.64833E+01   -0.27938E+01    0.10000E+03    0.20000E+01
    0.65346E+01   -0.15240E+00    0.10000E+03    0.20000E+01
    0.91226E+01   -0.19189E+00    0.10000E+03    0.20000E+01
    0.13812E+01   -0.22042E+00    0.10000E+03    0.20000E+01
    0.10147E+02   -0.88896E+00    0.10000E+03    0.20000E+01
    0.16342E+01   -0.14981E+01    0.10000E+03    0.20000E+01
    0.54592E+01   -0.40467E+00    0.10000E+03    0.20000E+01
    0.61188E+01   -0.17117E+01    0.10000E+03    0.20000E+01
    0.14049E+01   -0.16525E+01    0.10000E+03    0.20000E+01
    0.39702E+01   -0.34905E+00    0.10000E+03    0.20000E+01
    0.42139E+01   -0.25786E+01    0.10000E+03    0.20000E+01
    0.10606E+02   -0.75675E+00    0.10000E+03    0.20000E+01
    0.11499E+02   -0.29224E+01    0.10000E+03    0.20000E+01
    0.12579E+01   -0.15780E+00    0.10000E+03    0.20000E+01
    0.26318E+01   -0.27538E+01    0.10000E+03    0.20000E+01
    0.32843E+01   -0.21516E+01    0.10000E+03    0.20000E+01
    0.55202E+01   -0.11728E+01    0.10000E+03    0.20000E+01
    0.11501E+01   -0.15816E+00    0.10000E+03    0.20000E+01
    0.57337E+01   -0.15765E+01    0.10000E+03    0.20000E+01
    0.77506E+01   -0.21158E+01    0.10000E+03    0.20000E+01
    0.10176E+02   -0.22866E+01    0.10000E+03    0.20000E+01
    0.58837E+01   -0.15851E+01    0.10000E+03    0.20000E+01
    0.80584E+01   -0.35289E+01    0.10000E+03    0.20000E+01
    0.10351E+02   -0.11636E+01    0.10000E+03    0.20000E+01
    0.76992E+01   -0.13080E+01    0.10000E+03    0.20000E+01
    0.63909E+01   -0.19193E+01    0.10000E+03    0.20000E+01
    0.41227E+01   -0.22976E+01    0.10000E+03    0.20000E+01
    0.87372E+01   -0.40581E+00    0.10000E+03    0.20000E+01
    0.57407E+01   -0.81535E+00    0.10000E+03    0.20000E+01
    0.69199E+01   -0.22855E+01    0.10000E+03    0.20000E+01
    0.59751E+01   -0.25212E+00    0.10000E+03    0.20000E+01
    0.10918E+01   -0.19427E+01    0.10000E+03    0.20000E+01
    0.11406E+02   -0.36787E+01    0.10000E+03    0.20000E+01
    0.24435E+01   -0.23053E+01    0.10000E+03    0.20000E+01
    0.80995E+01   -0.63006E-01    0.10000E+03    0.20000E+01
    0.11368E+02   -0.18809E+01    0.10000E+03    0.20000E+01
    0.22670E+00   -0.12224E+01    0.10000E+03    0.20000E+01
    0.81735E+01   -0.35055E+00    0.10000E+03    0.20000E+01
    0.49856E+01   -0.10357E+00    0.10000E+03    0.20000E+01
    0.36458E+01   -0.16446E+01    0.10000E+03    0.20000E+01
    0.29190E+01   -0.28182E+01    0.10000E+03    0.20000E+01
