X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.620,100.000,0.0,1.0e-06,0.201
0.000,0.000,0.000,4.925,2470.500,0.1,6.1e-04,0.875
0.000,0.000,0.000,4.223,2277.963,0.2,5.7e-04,0.840
0.000,0.000,0.000,8.120,1360.081,0.5,1.0e-06,0.257
0.000,0.000,0.000,0.000,445.379,0.0,1.0e-06,0.099
