time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.706188957e-06,5.176933333e-04,3.815733333e-07,7.247706667e-05,1.253853477e+03,6.219000000e+01
6.070000e-06,3.011757337e-06,1.988044444e-04,2.347022222e-07,2.783262222e-05,1.422207671e+03,8.710000000e+01
7.080000e-06,1.771264038e-06,7.624177778e-05,1.540871111e-07,1.067384889e-05,1.567640664e+03,1.277100000e+02
8.520000e-06,9.591808552e-07,1.853200000e-05,6.973644444e-08,2.594480000e-06,1.733103479e+03,2.408600000e+02
1.053000e-05,4.345066238e-07,9.067377778e-07,4.054444444e-08,1.269432889e-07,2.064330680e+03,1.264260000e+03
1.255000e-05,2.110940126e-07,-8.582666667e-07,4.958266667e-08,1.201573333e-07,2.493258645e+03,-9.792000000e+02
1.456000e-05,1.101689858e-07,-4.038044444e-07,4.378800000e-08,5.653262222e-08,3.002725468e+03,-1.263580000e+03
1.744000e-05,3.873442410e-08,2.693244444e-08,2.984800000e-08,2.984800000e-08,4.461853263e+03,5.685730000e+03
2.146000e-05,-2.654373068e-09,3.024888889e-07,3.174311111e-08,4.234844444e-08,-1.885674157e+04,8.019500000e+02
2.549000e-05,-1.729069498e-08,3.884977778e-07,3.123288889e-08,5.438968889e-08,-4.058193907e+03,5.097000000e+02
2.950000e-05,-2.160117985e-08,3.817555556e-07,3.236266667e-08,5.344577778e-08,-2.742431644e+03,4.040700000e+02
3.528000e-05,-2.164394647e-08,3.250844444e-07,2.543822222e-08,4.551182222e-08,-2.032601423e+03,3.339800000e+02
4.330000e-05,-1.942787769e-08,2.481866667e-07,2.465466667e-08,3.474613333e-08,-1.552604185e+03,2.841100000e+02
5.140000e-05,-1.688403064e-08,2.013555556e-07,2.629466667e-08,2.818977778e-08,-1.281056253e+03,2.453600000e+02
5.941000e-05,-1.453686158e-08,1.346622222e-07,2.833555556e-08,2.833555556e-08,-1.111930892e+03,2.521100000e+02
7.095000e-05,-1.154075007e-08,1.198657778e-07,2.193955556e-08,2.193955556e-08,-9.647485392e+02,2.026500000e+02
8.707000e-05,-8.729021451e-09,9.196755556e-08,2.146577778e-08,2.146577778e-08,-8.261638834e+02,1.718900000e+02
