X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.349,100.000,0.0,1.0e-06,0.402
0.000,0.000,0.000,5.328,2706.354,0.1,6.3e-04,0.899
0.000,0.000,0.000,4.317,2468.828,0.1,5.9e-04,0.863
0.000,0.000,0.000,8.102,1537.611,0.5,1.0e-06,0.318
0.000,0.000,0.000,0.000,403.008,0.0,1.0e-06,0.098
