X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.323,100.000,0.0,1.0e-06,0.473
0.000,0.000,0.000,7.150,2851.786,0.1,6.4e-04,0.903
0.000,0.000,0.000,5.934,2599.739,0.1,5.9e-04,0.868
0.000,0.000,0.000,8.549,1386.520,0.7,1.0e-06,0.469
0.000,0.000,0.000,0.000,206.972,0.0,1.0e-06,0.084
