X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.278,100.000,0.0,1.0e-06,0.681
0.000,0.000,0.000,6.815,2976.050,0.1,6.7e-04,0.923
0.000,0.000,0.000,5.417,2759.209,0.1,6.1e-04,0.888
0.000,0.000,0.000,7.933,2639.752,0.7,1.0e-06,0.400
0.000,0.000,0.000,0.000,935.608,0.0,1.0e-06,0.111
