X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.373,100.000,0.0,1.0e-06,0.300
0.000,0.000,0.000,4.766,2651.252,0.1,6.2e-04,0.889
0.000,0.000,0.000,3.955,2436.041,0.1,5.8e-04,0.855
0.000,0.000,0.000,7.155,1478.233,0.6,1.0e-06,0.298
0.000,0.000,0.000,0.000,501.943,0.0,1.0e-06,0.101
