time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.401264573e-06,6.089200000e-04,1.037920000e-07,1.035164000e-04,1.257962671e+03,5.397000000e+01
6.070000e-06,2.700728635e-06,2.485600000e-04,9.228266667e-08,4.225520000e-05,1.479254398e+03,7.260000000e+01
7.080000e-06,1.547200598e-06,1.013653333e-04,9.011600000e-08,1.723210667e-05,1.659299597e+03,1.021700000e+02
8.520000e-06,8.537816040e-07,2.842666667e-05,3.730133333e-08,4.832533333e-06,1.811538077e+03,1.751000000e+02
1.053000e-05,4.081697827e-07,3.423333333e-06,2.367733333e-08,5.819666667e-07,2.081629664e+03,5.043700000e+02
1.255000e-05,2.007690059e-07,-1.986400000e-07,3.400800000e-08,3.376880000e-08,2.493488281e+03,-2.512580000e+03
1.456000e-05,9.466593042e-08,-5.347333333e-07,3.612266667e-08,9.090466667e-08,3.213265098e+03,-1.013640000e+03
1.744000e-05,1.624813265e-08,-2.679733333e-07,1.488933333e-08,4.555546667e-08,7.701314904e+03,-1.188520000e+03
2.146000e-05,-1.533247222e-08,8.347733333e-08,9.973600000e-09,1.419114667e-08,-5.665266354e+03,1.830000000e+03
2.549000e-05,-1.563458095e-08,2.787200000e-07,1.299306667e-08,4.738240000e-08,-4.197629444e+03,6.151800000e+02
2.950000e-05,-2.009659602e-08,2.305333333e-07,1.725186667e-08,3.919066667e-08,-2.783297473e+03,5.472200000e+02
3.528000e-05,-2.742728308e-08,1.852933333e-07,9.890400000e-09,3.149986667e-08,-1.678836877e+03,4.697700000e+02
4.330000e-05,-2.370838593e-08,1.764533333e-07,7.403066667e-09,2.999706667e-08,-1.315013367e+03,3.448500000e+02
5.140000e-05,-1.755051754e-08,1.106560000e-07,8.398000000e-09,1.881152000e-08,-1.207478769e+03,3.537700000e+02
5.941000e-05,-1.436613190e-08,9.893866667e-08,1.012093333e-08,1.681957333e-08,-1.083973920e+03,2.994900000e+02
7.095000e-05,-1.202688669e-08,4.718133333e-08,5.078666667e-09,8.020826667e-09,-9.077965077e+02,3.649300000e+02
8.707000e-05,-9.997683661e-09,1.513893333e-08,5.222533333e-09,5.222533333e-09,-7.299573493e+02,5.535100000e+02
