X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.287,100.000,0.0,1.0e-06,0.432
0.000,0.000,0.000,5.234,2815.742,0.1,6.4e-04,0.900
0.000,0.000,0.000,4.143,2570.475,0.1,5.9e-04,0.865
0.000,0.000,0.000,7.266,1964.198,0.6,1.0e-06,0.254
0.000,0.000,0.000,0.000,617.247,0.0,1.0e-06,0.105
