time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,4.298337357e-06,6.089200000e-04,1.037920000e-07,8.524880000e-05,1.464865405e+03,5.397000000e+01
6.070000e-06,2.617760082e-06,2.485600000e-04,9.228266667e-08,3.479840000e-05,1.510347709e+03,7.260000000e+01
7.080000e-06,1.321875611e-06,1.013653333e-04,9.011600000e-08,1.419114667e-05,1.842873383e+03,1.021700000e+02
8.520000e-06,4.960027454e-07,2.842666667e-05,3.730133333e-08,3.979733333e-06,2.601892058e+03,1.751000000e+02
1.053000e-05,4.127540482e-07,3.423333333e-06,2.367733333e-08,4.792666667e-07,2.066187869e+03,5.043700000e+02
1.255000e-05,2.688836270e-07,-1.986400000e-07,3.400800000e-08,2.780960000e-08,2.052243421e+03,-2.512580000e+03
1.456000e-05,8.895147474e-08,-5.347333333e-07,3.612266667e-08,7.486266667e-08,3.349450728e+03,-1.013640000e+03
1.744000e-05,-2.066820930e-08,-2.679733333e-07,1.488933333e-08,3.751626667e-08,-6.559921143e+03,-1.188520000e+03
2.146000e-05,-1.951098148e-08,8.347733333e-08,9.973600000e-09,1.168682667e-08,-4.824389680e+03,1.830000000e+03
2.549000e-05,9.911937320e-09,2.787200000e-07,1.299306667e-08,3.902080000e-08,5.687951655e+03,6.151800000e+02
2.950000e-05,-4.277601749e-12,2.305333333e-07,1.725186667e-08,3.227466667e-08,-7.807423326e+05,5.472200000e+02
3.528000e-05,-2.931194104e-08,1.852933333e-07,9.890400000e-09,2.594106667e-08,-1.606080492e+03,4.697700000e+02
4.330000e-05,-2.499500146e-08,1.764533333e-07,7.403066667e-09,2.470346667e-08,-1.269490286e+03,3.448500000e+02
5.140000e-05,-1.192658060e-08,1.106560000e-07,8.398000000e-09,1.549184000e-08,-1.562171907e+03,3.537700000e+02
5.941000e-05,-8.125614692e-09,9.893866667e-08,1.012093333e-08,1.385141333e-08,-1.584922083e+03,2.994900000e+02
7.095000e-05,-8.959169503e-09,4.718133333e-08,5.078666667e-09,6.605386667e-09,-1.104702877e+03,3.649300000e+02
8.707000e-05,-1.011785437e-08,1.513893333e-08,5.222533333e-09,5.222533333e-09,-7.241659990e+02,5.535100000e+02
