,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,5.781632447140865e-06,1.2905197177446803e-06,1.385707969738677e-06,1.9656129559290837e-06,-5.269677635191962e-08,-7.365164682669154e-10,-7.353567566680108e-10,5.127502971151687e-09,-4.4986476645623577e-08,-0.0007220010083022404,4.480876775199823e-06,4.544214855597049e-06,1.2184423155357298e-06,0.00028482095595261576,-0.12256351548049838,5.2667223070714084e-05,3.864096298686847e-05,27.32678967286242,0.14992110727266428,-2.1999078122311543e-06,-4.3473955953847566e-07,-8.486487559616711e-07,-3.83845298816966e-05,-2.9305494446847982e-05
dB/dt tg02,1.4342072299168831e-06,1.2119929773401255e-06,1.2419501710424784e-06,-1.6358170452347198e-05,4.49126269834732e-09,-2.828804842254847e-10,-5.466255820920781e-10,1.1936578628743897e-08,-4.076879237763051e-08,-0.0004976544281815956,1.522464096541497e-06,3.3648463150452294e-06,1.918647526578772e-05,0.00018220012995317868,-0.13176153549228717,4.359016355535046e-05,3.2084217726820676e-05,-134.98296010759697,0.09863613657949487,2.5050507048993956e-08,-1.255013725659914e-09,-6.229242253159557e-07,-5.540041812468314e-05,-1.9829262077060218e-05
dB/dt tg03,1.2235181805791426e-06,5.93645963699082e-07,6.199790807712852e-07,-5.875371306057842e-07,-3.0466760358225905e-09,-2.1306760891248577e-10,-2.376199352535146e-10,3.075408896375903e-09,-2.1521077296278433e-08,-0.0003424037229258669,1.1642207269049397e-06,1.4018498065829299e-06,3.2639395403374512e-06,0.00012272647659151425,-0.10034917614902615,3.731862833376927e-05,2.7660881856824695e-05,-0.8687666375689916,0.06812230550384721,5.494792250624807e-08,1.857600177473693e-08,-1.874773756204358e-07,-1.7587958634410805e-05,-1.3454836529456133e-05
dB/dt tg04,1.2238701041093676e-06,1.4920278404660132e-07,1.7393869020449897e-07,9.880166465884832e-06,-1.095608591163731e-08,-1.7230827880008964e-10,-3.5801269729672915e-11,-2.99520051574144e-09,-7.412272779806581e-09,-0.00021831780879384311,9.757553516808544e-07,1.281044470206004e-07,-7.511652003228715e-06,7.628129269817258e-05,-0.06872716901008452,3.112848653821319e-05,2.3141386306517697e-05,87.93441348988351,0.043582304116023984,-4.296901398294144e-08,9.625514943713439e-09,8.54946755298612e-08,8.230481620359294e-06,-8.37530511878667e-06
dB/dt tg05,-3.3155542210951003e-08,2.7850037621567317e-07,2.8178753282964286e-07,-2.881935307013893e-06,7.147075797403623e-09,-3.9582568235900715e-11,-8.718409191906018e-11,2.466391552496875e-09,-1.0144903937851786e-08,-0.0001462863374186628,1.032765609078128e-07,4.804830868710977e-07,4.646390949538247e-06,4.5089919088691806e-05,-0.060250090319549476,2.5434146657006835e-05,1.871736391389098e-05,-23.47732785146287,0.026519759120119626,5.20768428797464e-07,1.1608774741563508e-07,-2.7790985420758163e-08,-1.0759142776083257e-05,-5.373062013602391e-06
dB/dt tg06,-2.5410337915829797e-07,2.3194313269395837e-07,2.3057525946773014e-07,-4.17539479985514e-06,8.806208062848183e-09,-6.413148875754446e-12,-7.120032853364162e-11,2.7253196243726614e-09,-8.142552010526734e-09,-0.00010216273041456365,-9.359479224652648e-08,3.915039166915438e-07,5.4529241983643155e-06,2.8932068937273726e-05,-0.04767393270167046,2.165720928595353e-05,1.5819009481245865e-05,-35.19593423406755,0.01745384598990905,5.551552070532871e-07,1.2400983932171869e-07,-2.4310328756281284e-08,-1.1028917746265009e-05,-3.6204166127305102e-06
dB/dt tg07,-2.4010089790415055e-08,1.0528563033674008e-07,1.0661339308472583e-07,-2.0262656949731308e-07,3.2968788953410574e-09,-1.692171197238752e-11,-2.221433865428957e-11,5.949435181586939e-10,-3.990762196983132e-09,-7.155691065306608e-05,5.062811494067261e-09,8.569957343549351e-08,1.131043995998884e-06,1.9607889182498845e-05,-0.03438022490193077,1.899062541606965e-05,1.3805284564699936e-05,-1.151252103800459,0.012125707565307765,3.6826561559528123e-07,9.068407258791551e-08,3.7106242987242654e-08,-2.6334842938412553e-06,-2.4572951879565325e-06
dB/dt tg08,9.01658986588484e-08,3.4264498826872843e-08,3.640976996321634e-08,1.6776853608357525e-06,2.34881410248715e-10,-1.933093090498814e-11,3.5970284629084826e-12,-4.859728160646567e-10,-1.4480244416351664e-09,-4.682053215171955e-05,4.373623825930487e-08,-7.116817822828515e-08,-1.0793495574431762e-06,1.2181067319814868e-05,-0.023570785521459275,1.6258678248815607e-05,1.1716207224541962e-05,14.872132389627724,0.007774396427514171,2.3985991118858117e-07,6.708237949832674e-08,6.293694952568009e-08,1.681931565272909e-06,-1.5398467364243413e-06
dB/dt tg09,-4.124912426679428e-09,3.5035093382796836e-08,3.5296885809495446e-08,4.0825619742943554e-07,1.2315137382650798e-09,-6.494156134325941e-12,-1.678433235546519e-12,2.2007362052711846e-12,-1.275100877994296e-09,-3.073660216324636e-05,-2.873386447168955e-08,-2.8238629609360674e-08,-1.73790564400616e-08,7.132067480158317e-06,-0.01721436087797537,1.367210400035831e-05,9.707702988356053e-06,3.7436842873353715,0.004706752584630119,2.2301580991397757e-07,6.3157793894925e-08,4.1991571794620245e-08,-4.448568489385204e-08,-9.58750281283349e-07
dB/dt tg10,-1.0061302346415974e-07,4.583769563818701e-08,4.461572256814302e-08,-9.319514613685756e-07,2.5661371314583523e-09,4.0932357812438864e-12,-1.02950262388702e-11,5.828881314607414e-10,-1.6104101166627214e-09,-2.2556622694688173e-05,-9.16501110935028e-08,3.3563990258763555e-08,1.2416001319034077e-06,4.612143945004885e-06,-0.013925105540158036,1.1888626889348668e-05,8.319159392068766e-06,-7.918778385356381,0.0031214174896309795,2.2729606786755214e-07,6.29584065717478e-08,2.022153972596706e-08,-2.1988771089288515e-06,-6.743004299807514e-07
