time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,7.609539702e-06,5.360977778e-04,3.469511111e-07,1.072195556e-04,1.034916465e+03,6.076000000e+01
6.070000e-06,3.766514543e-06,2.068222222e-04,2.214000000e-07,4.136444444e-05,1.225227030e+03,8.485000000e+01
7.080000e-06,2.211856496e-06,7.884755556e-05,1.333866667e-07,1.576951111e-05,1.351857016e+03,1.248800000e+02
8.520000e-06,1.225288239e-06,1.887822222e-05,6.246577778e-08,3.775644444e-06,1.472084202e+03,2.378100000e+02
1.053000e-05,4.600308204e-07,5.102222222e-07,4.923644444e-08,1.020444444e-07,1.987248825e+03,1.854890000e+03
1.255000e-05,1.761145691e-07,-1.216697778e-06,6.128133333e-08,2.433395556e-07,2.813332656e+03,-7.759600000e+02
1.456000e-05,8.840709633e-08,-7.086622222e-07,3.690000000e-08,1.417324444e-07,3.477206189e+03,-8.684700000e+02
1.744000e-05,2.348133360e-08,-1.254417778e-07,2.186666667e-08,2.508835556e-08,6.229189075e+03,-2.038660000e+03
2.146000e-05,-2.778955858e-08,2.186666667e-07,1.867777778e-08,4.373333333e-08,-3.940217466e+03,9.955400000e+02
2.549000e-05,-4.950702676e-08,3.416666667e-07,2.297822222e-08,6.833333333e-08,-2.012626551e+03,5.553700000e+02
2.950000e-05,-4.851064506e-08,3.520533333e-07,2.294177778e-08,7.041066667e-08,-1.599175375e+03,4.265100000e+02
3.528000e-05,-3.676399672e-08,2.848133333e-07,2.155688889e-08,5.696266667e-08,-1.427780283e+03,3.647100000e+02
4.330000e-05,-3.090913994e-08,2.571155556e-07,2.237688889e-08,5.142311111e-08,-1.139251771e+03,2.775100000e+02
5.140000e-05,-2.816468079e-08,1.947955556e-07,2.179377778e-08,3.895911111e-08,-9.107847133e+02,2.508600000e+02
5.941000e-05,-2.417065740e-08,1.655124444e-07,1.876888889e-08,3.310248889e-08,-7.922567067e+02,2.197100000e+02
7.095000e-05,-1.820104867e-08,1.234373333e-07,1.468893333e-08,2.468746667e-08,-7.120424400e+02,1.987100000e+02
8.707000e-05,-1.281788702e-08,8.478800000e-08,1.402564444e-08,1.695760000e-08,-6.394878338e+02,1.814500000e+02
