,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,4.045492364753024e-06,1.4881359635500493e-06,1.4719159433842397e-06,3.688690067260402e-07,-2.386086561369223e-08,-5.676724773952016e-10,2.3164151019745605e-10,-1.2962799298360446e-09,-1.7988935191508547e-08,-0.0006093003498873255,3.722280522597504e-06,-1.0015414682228672e-06,6.3826558198446975e-06,0.00010510479451270544,-1.4625538467563455,2.033042059552109e-05,1.3499384691195815e-05,15.602931586630852,0.07249614514437842,1.6399973983833325e-07,-2.8858771457225364e-07,3.280877031054784e-07,-7.26570868706583e-05,-1.2702448104546842e-05
dB/dt tg02,-4.451193045708709e-06,-1.0300299251242872e-06,-7.670701196352986e-07,-7.717500869318586e-06,5.5874579910697986e-08,1.7537266727142443e-10,-2.9467047040777883e-09,2.5657950072538616e-08,-5.5435624297520045e-08,-0.00040501485004996524,-1.266122686077151e-06,1.7364238898053146e-05,7.334543669048057e-05,0.0004756694336953518,-1.1089506723481442,1.7018273039385083e-05,1.1505882097708906e-05,-83.28182329887251,0.21236740334820683,1.785263777649825e-06,2.824813753135708e-07,-3.2046373877730586e-06,-4.883307376974057e-05,-4.0177815240914135e-05
dB/dt tg03,4.3445410382656e-07,4.123738339446089e-07,4.270909159426167e-07,-4.572472183235499e-07,3.6673717041556405e-09,-1.3445550304877555e-10,-1.0038819573517289e-10,1.6484706990027347e-09,-1.1951385382744585e-08,-0.0002549974452177786,8.055064559129664e-07,6.55601760188016e-07,8.313079266967549e-06,7.84894312530365e-05,-0.8361552051323174,1.4700983536378439e-05,9.908588181052871e-06,-0.9399233248368835,0.04695560831247847,1.7053720118797555e-06,9.002587147588821e-09,-5.1626929461469357e-08,-2.9413554240997326e-05,-8.556694642665111e-06
dB/dt tg04,3.823324079873587e-06,1.3664919503240362e-06,1.2152882466181909e-06,4.366449686815725e-06,-3.3032985603968956e-08,-3.478221242999029e-10,1.7747522929577433e-09,-1.4338949508997092e-08,1.7563898897729502e-08,-0.00014267258224355078,2.24021332840876e-06,-1.0343002194379953e-05,-3.497431734067158e-05,-0.000188724577305807,-0.5743690171036057,1.2402926061002578e-05,8.30663787267768e-06,53.590662258229244,-0.06541934852420277,1.3867632244890171e-06,-1.8613357287359977e-07,2.0206724314777863e-06,-1.512463409210542e-05,1.2902790369646327e-05
dB/dt tg05,-8.925884861779344e-07,-1.2779672556131256e-07,-8.364332062139373e-08,-1.3677019678575553e-06,1.2158048288002097e-08,3.160540657266574e-11,-5.087050061499166e-10,4.627858730738305e-09,-1.1306345610611051e-08,-9.480216627299496e-05,-2.8629996001390963e-07,2.9705282763253715e-06,1.4070989963977465e-05,9.086693270719045e-05,-0.3697289810328418,1.028685405717635e-05,6.9148905700991875e-06,-14.506399223278784,0.04322985262708013,1.4221602059892827e-06,1.0135128190605593e-07,-5.242212019247341e-07,-1.0519106174794729e-05,-8.19063394811157e-06
dB/dt tg06,-1.4193104925955767e-06,-3.2953646687800684e-07,-2.657756584316089e-07,-1.930258837994591e-06,1.6355475184531874e-08,8.446203006347715e-11,-7.412421403433329e-10,6.469734788762965e-09,-1.309474214566186e-08,-6.346595242327293e-05,-6.306150098987056e-07,4.319404313513873e-06,1.831750395810602e-05,0.00011228324301168972,-0.25117084439637744,8.869852732966674e-06,5.9327297019556844e-06,-21.62951736472182,0.0497466296403379,1.1771970080684063e-06,1.3096032473267052e-07,-7.892111334919291e-07,-7.13847842672354e-06,-9.514290310088868e-06
dB/dt tg07,-3.95491652985714e-08,6.093724631885673e-08,6.345799932719544e-08,-1.1702422316004413e-07,1.909994370255417e-09,-1.09095536967303e-11,-3.0864540751170496e-11,4.4860670645537426e-10,-2.4645073181420724e-09,-3.933961247844868e-05,1.4510760353087199e-08,1.656769792901581e-07,2.0529867792425687e-06,1.5141213170181234e-05,-0.17781979934366,7.861128030572336e-06,5.202944470098569e-06,-0.760959541284059,0.009425082867250025,8.573454616734924e-07,4.436373775776384e-08,-5.431718439268642e-09,-4.21007284448922e-06,-1.7731000750507137e-06
dB/dt tg08,5.963424691527548e-07,2.3020237314336204e-07,2.0413553734068955e-07,7.449173090883244e-07,-4.990872808591981e-09,-5.1862920685022355e-11,3.064260522179025e-10,-2.420760324736387e-09,2.8606234684411123e-09,-2.201340349044235e-05,2.9634113306584654e-07,-1.8074925546041544e-06,-5.837988794059563e-06,-3.245813005224009e-05,-0.1158700223065275,6.8234032723591316e-06,4.45909951457366e-06,9.069376169497628,-0.01079932119922317,5.845948358097254e-07,1.7865577055318464e-09,3.6403589010590796e-07,-2.247169963484619e-06,2.1018108634674703e-06
dB/dt tg09,1.4177487883113373e-07,7.44347857979612e-08,6.791465322946563e-08,1.7615238808220254e-07,-8.198329688678664e-10,-1.43963812953358e-11,7.731037330027875e-11,-5.518010205888136e-10,2.2097158409288923e-10,-1.3695945154212569e-05,5.359458737629815e-08,-4.6815061641732665e-07,-1.1133445145041478e-06,-5.70685619131795e-06,-0.07070077652856306,5.836455029857072e-06,3.7639430316666187e-06,2.271364673492751,-0.0008663795574040341,4.153206357238442e-07,2.3480431979596963e-08,1.0480133420823059e-07,-1.447564166610176e-06,1.7127288938090825e-07
dB/dt tg10,-3.2037455769714794e-07,-7.599376210575808e-08,-6.220218849147747e-08,-4.279732359434217e-07,3.6169528310512465e-09,2.1069116508470454e-11,-1.656631557092712e-10,1.4385669395016563e-09,-2.82753818575311e-09,-1.0482467753283024e-05,-1.780775939001907e-07,9.539345744846906e-07,4.046244313918504e-06,2.4046875266247704e-05,-0.04685046397803945,5.151862881361191e-06,3.2830891824435415e-06,-4.860745087249534,0.010645330723111317,3.2516161814202845e-07,4.639561589094888e-08,-1.6835079557794616e-07,-1.1575061423716384e-06,-2.0546554760642786e-06
