time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.893981846e-06,5.360977778e-04,3.469511111e-07,5.897075556e-05,1.227076650e+03,6.076000000e+01
6.070000e-06,4.553915463e-06,2.068222222e-04,2.214000000e-07,2.275044444e-05,1.079575513e+03,8.485000000e+01
7.080000e-06,1.807032970e-06,7.884755556e-05,1.333866667e-07,8.673231111e-06,1.546884922e+03,1.248800000e+02
8.520000e-06,5.484209626e-08,1.887822222e-05,6.246577778e-08,2.076604444e-06,1.167747100e+04,2.378100000e+02
1.053000e-05,7.131686574e-07,5.102222222e-07,4.923644444e-08,5.612444444e-08,1.483595028e+03,1.854890000e+03
1.255000e-05,5.993907710e-07,-1.216697778e-06,6.128133333e-08,1.338367556e-07,1.243401087e+03,-7.759600000e+02
1.456000e-05,1.212144227e-07,-7.086622222e-07,3.690000000e-08,7.795284444e-08,2.817424781e+03,-8.684700000e+02
1.744000e-05,-1.329597905e-07,-1.254417778e-07,2.186666667e-08,1.379859556e-08,-1.960799275e+03,-2.038660000e+03
2.146000e-05,-5.369584705e-08,2.186666667e-07,1.867777778e-08,2.405333333e-08,-2.539885617e+03,9.955400000e+02
2.549000e-05,6.370640343e-08,3.416666667e-07,2.297822222e-08,3.758333333e-08,1.701188230e+03,5.553700000e+02
2.950000e-05,3.656613776e-08,3.520533333e-07,2.294177778e-08,3.872586667e-08,1.930788630e+03,4.265100000e+02
3.528000e-05,-5.952974043e-08,2.848133333e-07,2.155688889e-08,3.132946667e-08,-1.035429498e+03,3.647100000e+02
4.330000e-05,-4.950644921e-08,2.571155556e-07,2.237688889e-08,2.828271111e-08,-8.322167910e+02,2.775100000e+02
5.140000e-05,-1.129420219e-08,1.947955556e-07,2.179377778e-08,2.179377778e-08,-1.674873134e+03,2.508600000e+02
5.941000e-05,-2.797308537e-09,1.655124444e-07,1.876888889e-08,1.876888889e-08,-3.336040535e+03,2.197100000e+02
7.095000e-05,-1.044603947e-08,1.234373333e-07,1.468893333e-08,1.468893333e-08,-1.031024642e+03,1.987100000e+02
8.707000e-05,-1.884264427e-08,8.478800000e-08,1.402564444e-08,1.402564444e-08,-4.946317764e+02,1.814500000e+02
