X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.491,100.000,0.0,1.0e-06,0.231
0.000,0.000,0.000,4.832,2528.145,0.1,6.1e-04,0.880
0.000,0.000,0.000,4.113,2338.966,0.1,5.7e-04,0.846
0.000,0.000,0.000,7.983,1536.306,0.6,1.0e-06,0.268
0.000,0.000,0.000,0.000,484.708,0.0,1.0e-06,0.100
