,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,6.342667851213001e-06,1.627354938389525e-06,1.7107020762041115e-06,-2.310214695513049e-06,-6.038873461496224e-08,-8.379230066376216e-10,-8.778209257381776e-10,1.0207552471154853e-08,-6.086084065607393e-08,-0.0007304632685963211,5.020185685068562e-06,5.368105123325393e-06,5.372274733746571e-05,0.0003192026202908237,-0.21344223547562743,4.30234496355219e-05,2.907390050119057e-05,-8.403336183026699,0.15828827297776663,-1.8586503189379053e-06,-5.508707991559216e-07,-1.0485616467711189e-06,0.0009729526885902169,-3.31413064222976e-05
dB/dt tg02,2.5322548883165258e-06,1.0604522671262962e-06,1.1257862481502115e-06,-1.481773200228379e-06,-1.4973969357136076e-08,-3.1638296016410834e-10,-3.3880312683939106e-10,5.286231641080699e-09,-4.029853252652914e-08,-0.000487288767812123,1.8064078349502655e-06,2.0425557331608795e-06,3.682075130384989e-05,0.00020490036357460442,-0.1924395039537775,3.584347565438679e-05,2.4583754273599168e-05,-4.774474507684529,0.10474323422371566,-3.264069980505797e-07,-6.995084146241618e-08,-3.204792780889384e-07,0.0006014146155621436,-2.1989903053609124e-05
dB/dt tg03,1.3921621236353991e-06,6.435306110270331e-07,6.691806589511459e-07,-9.189993623081887e-07,-5.134607427351226e-09,-2.3370775771324706e-10,-2.5459135006517807e-10,4.300593130305585e-09,-2.841187978584047e-08,-0.00034127670342446646,1.2903971088188505e-06,1.5025645266774249e-06,2.615100369594715e-05,0.0001410162722190191,-0.15959515309064892,3.077755463027725e-05,2.124818312821708e-05,-3.1620347605244525,0.07373602820315579,1.4466623534161234e-07,-2.6228262040760118e-08,-2.2696446743284455e-07,0.0004156194509190609,-1.5527664351735038e-05
dB/dt tg04,8.170664851085231e-07,3.4812424033649416e-07,3.482165361173285e-07,-5.064206414698506e-07,-2.1938307665260093e-09,-1.894791817143087e-10,-2.0704609444725866e-10,3.4046035598155174e-09,-1.8661016944162992e-08,-0.0002235494518510457,1.0257885008618458e-06,1.2021344077104358e-06,1.6983680165612915e-05,9.016153338892445e-05,-0.12119021587488053,2.575478671447518e-05,1.7819490392012978e-05,-2.002642029550149,0.04829239638533381,3.443116218636249e-07,-2.2000702338889714e-08,-1.8570164807314897e-07,0.00026985111055397075,-1.021393826051743e-05
dB/dt tg05,1.8834590794921492e-07,2.494152390613327e-07,2.591741204252907e-07,-3.232261849779212e-07,3.6576825403855434e-09,-4.6030486100377674e-11,-5.2879046767047536e-11,1.4102258696606322e-09,-1.1371862456011189e-08,-0.0001416086532431629,1.7186904722857483e-07,2.7314425018644464e-07,1.0214567821288621e-05,5.301234798927859e-05,-0.08916650283233288,2.1160499165391205e-05,1.4606618125885677e-05,-1.0494158564670686,0.029307509854432038,4.920307405174707e-07,8.879381265959734e-08,8.713403981789662e-09,0.00015176327926438545,-6.233568554203494e-06
dB/dt tg06,1.6552756595410436e-08,1.7436269454026034e-07,1.828274496061405e-07,-2.1218534901163605e-07,4.2051949778436765e-09,-9.817669232582533e-12,-1.3371271625099033e-11,7.541345802934778e-10,-7.553921302963984e-09,-9.666094155578946e-05,-3.4774652997303534e-08,3.792819212587237e-08,6.707434079794092e-06,3.417546895760002e-05,-0.06729629896445902,1.8088333999821412e-05,1.2426830762432189e-05,-0.6360272289155298,0.019380443148712224,4.761752246253029e-07,1.0159370873572288e-07,4.9013679417935756e-08,9.61939747011884e-05,-4.144581010730965e-06
dB/dt tg07,2.738737123524884e-08,1.0870168853994157e-07,1.10577689338425e-07,-1.3089635353430713e-07,2.7393680450961545e-09,-2.0353042165530283e-11,-2.4005199177648e-11,7.081811728761876e-10,-5.377636552510944e-09,-6.930327506836519e-05,3.886002157099675e-08,1.049016130960567e-07,4.726984860029158e-06,2.3774189260801604e-05,-0.051806645270418665,1.5903848755897555e-05,1.0863782497113928e-05,-0.4580192148789275,0.013733385905846534,4.0732236547329943e-07,7.349991687929748e-08,2.3093401599895043e-08,6.894404688460424e-05,-2.9519285972156588e-06
dB/dt tg08,2.4761361825722656e-08,6.194944495920331e-08,6.041675216509881e-08,-7.278089055798472e-08,1.7124752052264547e-09,-2.147120109346453e-11,-2.466621637548277e-11,5.788419238784521e-10,-3.547359859880331e-09,-4.640073615676881e-05,5.688153422633603e-08,1.1323141884304302e-07,3.0909522932227745e-06,1.5220515981927503e-05,-0.037574546739388426,1.3665187890123255e-05,9.251885682749868e-06,-0.3048550372971094,0.009000583818215677,3.323082866564324e-07,5.508424008176818e-08,1.1276753115809974e-08,4.56762287101384e-05,-1.9478553820061628e-06
dB/dt tg09,-1.0207505920140112e-08,4.14598508999802e-08,4.0995098501058425e-08,-4.477064273156238e-08,1.5038096586412511e-09,-7.602867418838569e-12,-9.4081812352219e-12,3.0836278261331443e-10,-2.1802621705088017e-09,-2.9728777399158347e-05,-1.5385469651591922e-08,2.6695772222166935e-08,1.8821395906941475e-06,8.988003094810735e-06,-0.026113464456892884,1.1546244021629947e-05,7.718288335369323e-06,-0.1743456133557565,0.005483695250662306,2.6661077418031953e-07,5.3540755487172165e-08,2.2897971857171242e-08,2.7006903092598603e-05,-1.1971973718634131e-06
dB/dt tg10,-3.317363781362244e-08,3.4013489451146426e-08,3.5027507776336665e-08,-3.406072002987393e-08,1.4637130185248095e-09,2.915363858909293e-12,2.1104719734118547e-12,1.2152574333147487e-10,-1.446816330425722e-09,-2.0739904851973147e-05,-7.067165870237343e-08,-3.8554927054258704e-08,1.2353400286010273e-06,5.739880782388542e-06,-0.019306415262187585,1.0082313526598624e-05,6.6562870305950016e-06,-0.10195088046651904,0.003608026113484101,2.2013974045655758e-07,5.3789148775958314e-08,3.2567767271258615e-08,1.6821239047467768e-05,-7.942078679937202e-07
dB/dt tg11,-2.7652659101985374e-08,2.44010171088757e-08,2.499725657110593e-08,-2.3496945640576297e-08,1.122904523430276e-09,2.8207520345803085e-12,2.171208840382526e-12,8.368496451806178e-11,-1.0253642146504843e-09,-1.512632389875536e-05,-6.406024840617895e-08,-3.59605584965964e-08,8.720777139529832e-07,3.940838672158968e-06,-0.014754285624744077,9.00897651928286e-06,5.87806483928007e-06,-0.0704613968644367,0.0025362509057465896,1.7964365536408974e-07,4.6137275823514134e-08,2.797404123135236e-08,1.1773285875016361e-05,-5.625239683335467e-07
dB/dt tg12,-8.702808304871148e-09,1.229604738723108e-08,1.15683691241653e-08,-1.1360423182079216e-08,5.960433374535171e-10,-2.0157771781405262e-12,-2.8611877429167678e-12,1.0661509988479103e-10,-6.785213977999961e-10,-1.0130463552202443e-05,-2.8470908373834088e-08,-2.5504381352750775e-09,5.800710987257472e-07,2.518468925529206e-06,-0.01045698664263637,7.869243948218355e-06,5.053360099876209e-06,-0.05232371427474067,0.0016602450397682753,1.3430266458488412e-07,3.339145736516787e-08,1.6091882281438805e-08,8.238132294404426e-06,-3.7180912125756803e-07
dB/dt tg13,-6.324092685781626e-09,7.416104230133186e-09,6.770073436877828e-09,-6.402998913393079e-09,3.96502283029062e-10,-1.0794969283174111e-12,-1.7331725336125508e-12,6.921528684895918e-11,-4.175156803165771e-10,-6.5023987243824775e-06,-2.7887955589824895e-08,-6.138054114183561e-09,3.5748219481313073e-07,1.4730743645760998e-06,-0.007103472214109302,6.755831558189825e-06,4.250828042543969e-06,-0.0321349317125163,0.0010068858226569759,9.845908703683084e-08,2.7131557219131578e-08,1.3284969348154961e-08,5.067382609457914e-06,-2.2837389462679797e-07
dB/dt tg14,-9.446062664199013e-09,6.442680591111781e-09,6.272968007206275e-09,-5.348605134723162e-09,3.6024247612125087e-10,1.1828537426684829e-12,7.692312602681541e-13,2.7543279101016714e-11,-2.752524501871281e-10,-4.549331605064471e-06,-3.709369361874952e-08,-1.886192360138755e-08,2.3489262278896592e-07,9.198595769163018e-07,-0.005167831479409571,5.9506811236518595e-06,3.6743402074639995e-06,-0.018584980742606217,0.0006543776555291671,7.680122204971591e-08,2.450756483158379e-08,1.3834701085913932e-08,3.1425167382117056e-06,-1.5026180450606243e-07
dB/dt tg15,-8.491623485404343e-09,5.1213758526715145e-09,5.049079987024011e-09,-4.0883068564219955e-09,2.9196181501552495e-10,1.5698158773406411e-12,1.2378525130397901e-12,1.3744087027976093e-11,-1.9383842232849307e-10,-3.3440863759316635e-06,-3.614527617245103e-08,-1.997437548711906e-08,1.655880520820008e-07,6.173788711290672e-07,-0.003923773867460936,5.344354615586976e-06,3.2437620357808816e-06,-0.01221133668618326,0.000454688343383631,6.122960354984329e-08,2.134875204610698e-08,1.2375693945119625e-08,2.151333425432256e-06,-1.0559665788530625e-07
dB/dt tg16,-4.809640166380794e-09,3.0312109145862124e-09,2.8395097716042914e-09,-2.2762004062732697e-09,1.8302859677502316e-10,9.041390771335208e-13,5.83784501055547e-13,1.3000407622744638e-11,-1.2427704444543827e-10,-2.2222023384473015e-06,-2.842982768906486e-08,-1.4133275167970346e-08,1.0727903999861585e-07,3.7306262867524846e-07,-0.0027213700092474035,4.645398437312157e-06,2.7528752560246313e-06,-0.008317825507907413,0.00028617567528114454,4.462165488034087e-08,1.6783103789339024e-08,9.166898722103587e-09,1.422931578841097e-06,-6.748055359406399e-08
dB/dt tg17,-1.505531462754674e-09,1.3007327588262212e-09,9.832665192659556e-10,-8.837038268575081e-10,9.354391270100454e-11,1.6854046102522501e-13,-1.5089022752347335e-13,1.529045419511887e-11,-7.723950653866832e-11,-1.41609288382708e-06,-2.0550372946333348e-08,-7.948054797934917e-09,6.799804159434715e-08,2.1765091346254957e-07,-0.0018166226390457676,3.976032646094584e-06,2.290455507099176e-06,-0.006132696958708608,0.00017404112671161396,3.117523789785995e-08,1.2572435594888072e-08,6.129441593366244e-09,9.613292941533506e-07,-4.176120258571355e-08
