time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,3.479101573e-06,5.113333333e-04,4.361066667e-07,5.624666667e-05,1.686630628e+03,6.064000000e+01
6.070000e-06,1.653294633e-06,1.958666667e-04,2.991733333e-07,2.154533333e-05,2.051776248e+03,8.510000000e+01
7.080000e-06,1.071277081e-06,7.493200000e-05,1.717906667e-07,8.242520000e-06,2.120091875e+03,1.249600000e+02
8.520000e-06,6.922563248e-07,1.877200000e-05,6.831066667e-08,2.064920000e-06,2.083374643e+03,2.308800000e+02
1.053000e-05,2.389640595e-07,1.196866667e-06,3.744000000e-08,1.316553333e-07,2.974465778e+03,1.016130000e+03
1.255000e-05,8.893746095e-08,-6.844933333e-07,3.802933333e-08,7.529426667e-08,4.290902299e+03,-1.101370000e+03
1.456000e-05,6.906820752e-08,-4.177333333e-07,4.511866667e-08,4.595066667e-08,3.964820880e+03,-1.195010000e+03
1.744000e-05,4.494439953e-08,-7.475866667e-08,2.553200000e-08,8.223453333e-09,3.908260148e+03,-2.784140000e+03
2.146000e-05,5.448890626e-09,2.100800000e-07,2.220400000e-08,2.310880000e-08,1.129162372e+04,9.892100000e+02
2.549000e-05,-1.843177980e-08,3.121733333e-07,2.598266667e-08,3.433906667e-08,-3.761404839e+03,5.704700000e+02
2.950000e-05,-1.880131554e-08,3.045466667e-07,2.137200000e-08,3.350013333e-08,-2.909706168e+03,4.544500000e+02
3.528000e-05,-8.521526834e-09,2.303600000e-07,1.699360000e-08,2.533960000e-08,-3.659755585e+03,4.063800000e+02
4.330000e-05,-8.294992460e-09,2.000266667e-07,1.747200000e-08,2.200293333e-08,-2.648423885e+03,3.173300000e+02
5.140000e-05,-1.083238729e-08,1.401226667e-07,1.748933333e-08,1.748933333e-08,-1.665673984e+03,3.022500000e+02
5.941000e-05,-1.016833183e-08,1.124586667e-07,1.700053333e-08,1.700053333e-08,-1.364831150e+03,2.749600000e+02
7.095000e-05,-7.253285230e-09,1.013306667e-07,1.474026667e-08,1.474026667e-08,-1.271747277e+03,2.192300000e+02
8.707000e-05,-4.367197924e-09,5.957466667e-08,1.342986667e-08,1.342986667e-08,-1.267929665e+03,2.220800000e+02
