time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,3.988398660e-06,5.113333333e-04,4.361066667e-07,1.022666667e-04,1.539804839e+03,6.064000000e+01
6.070000e-06,2.387858838e-06,1.958666667e-04,2.991733333e-07,3.917333333e-05,1.605798578e+03,8.510000000e+01
7.080000e-06,1.063411297e-06,7.493200000e-05,1.717906667e-07,1.498640000e-05,2.130533551e+03,1.249600000e+02
8.520000e-06,2.378628710e-07,1.877200000e-05,6.831066667e-08,3.754400000e-06,4.246791029e+03,2.308800000e+02
1.053000e-05,2.448448142e-07,1.196866667e-06,3.744000000e-08,2.393733333e-07,2.926645329e+03,1.016130000e+03
1.255000e-05,1.513040898e-07,-6.844933333e-07,3.802933333e-08,1.368986667e-07,3.010957779e+03,-1.101370000e+03
1.456000e-05,-2.983271753e-09,-4.177333333e-07,4.511866667e-08,8.354666667e-08,-3.220676847e+04,-1.195010000e+03
1.744000e-05,-8.060128909e-08,-7.475866667e-08,2.553200000e-08,1.495173333e-08,-2.647722874e+03,-2.784140000e+03
2.146000e-05,-5.804417423e-08,2.100800000e-07,2.220400000e-08,4.201600000e-08,-2.332326604e+03,9.892100000e+02
2.549000e-05,-2.275730581e-08,3.121733333e-07,2.598266667e-08,6.243466667e-08,-3.268243183e+03,5.704700000e+02
2.950000e-05,-2.471885881e-08,3.045466667e-07,2.137200000e-08,6.090933333e-08,-2.424500896e+03,4.544500000e+02
3.528000e-05,-4.322935677e-08,2.303600000e-07,1.699360000e-08,4.607200000e-08,-1.239589371e+03,4.063800000e+02
4.330000e-05,-3.411287793e-08,2.000266667e-07,1.747200000e-08,4.000533333e-08,-1.031777183e+03,3.173300000e+02
5.140000e-05,-1.967725526e-08,1.401226667e-07,1.748933333e-08,2.802453333e-08,-1.118827439e+03,3.022500000e+02
5.941000e-05,-1.430933295e-08,1.124586667e-07,1.700053333e-08,2.249173333e-08,-1.086840483e+03,2.749600000e+02
7.095000e-05,-1.296739062e-08,1.013306667e-07,1.474026667e-08,2.026613333e-08,-8.633540386e+02,2.192300000e+02
8.707000e-05,-1.238368217e-08,5.957466667e-08,1.342986667e-08,1.342986667e-08,-6.328933727e+02,2.220800000e+02
