time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,4.094498176e-06,5.113333333e-04,4.361066667e-07,7.158666667e-05,1.513088278e+03,6.064000000e+01
6.070000e-06,2.263657683e-06,1.958666667e-04,2.991733333e-07,2.742133333e-05,1.664011539e+03,8.510000000e+01
7.080000e-06,1.346090857e-06,7.493200000e-05,1.717906667e-07,1.049048000e-05,1.820705236e+03,1.249600000e+02
8.520000e-06,7.300306976e-07,1.877200000e-05,6.831066667e-08,2.628080000e-06,2.010872712e+03,2.308800000e+02
1.053000e-05,3.682111750e-07,1.196866667e-06,3.744000000e-08,1.675613333e-07,2.229629619e+03,1.016130000e+03
1.255000e-05,1.954715537e-07,-6.844933333e-07,3.802933333e-08,9.582906667e-08,2.538337703e+03,-1.101370000e+03
1.456000e-05,1.017373611e-07,-4.177333333e-07,4.511866667e-08,5.848266667e-08,3.062588985e+03,-1.195010000e+03
1.744000e-05,3.605780107e-08,-7.475866667e-08,2.553200000e-08,1.046621333e-08,4.526553874e+03,-2.784140000e+03
2.146000e-05,2.093275874e-09,2.100800000e-07,2.220400000e-08,2.941120000e-08,2.136702930e+04,9.892100000e+02
2.549000e-05,-9.110208292e-09,3.121733333e-07,2.598266667e-08,4.370426667e-08,-6.016945208e+03,5.704700000e+02
2.950000e-05,-1.471014989e-08,3.045466667e-07,2.137200000e-08,4.263653333e-08,-3.426861573e+03,4.544500000e+02
3.528000e-05,-1.828187573e-08,2.303600000e-07,1.699360000e-08,3.225040000e-08,-2.200137674e+03,4.063800000e+02
4.330000e-05,-1.710507107e-08,2.000266667e-07,1.747200000e-08,2.800373333e-08,-1.634738299e+03,3.173300000e+02
5.140000e-05,-1.449062530e-08,1.401226667e-07,1.748933333e-08,1.961717333e-08,-1.371980812e+03,3.022500000e+02
5.941000e-05,-1.251762640e-08,1.124586667e-07,1.700053333e-08,1.700053333e-08,-1.188221508e+03,2.749600000e+02
7.095000e-05,-1.035296869e-08,1.013306667e-07,1.474026667e-08,1.474026667e-08,-1.003184285e+03,2.192300000e+02
8.707000e-05,-8.293747719e-09,5.957466667e-08,1.342986667e-08,1.342986667e-08,-8.267925074e+02,2.220800000e+02
