time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,4.763199119e-06,4.592000000e-04,9.962666667e-07,6.428800000e-05,1.391220023e+03,6.626000000e+01
6.070000e-06,1.509664815e-06,1.690133333e-04,5.888000000e-07,2.366186667e-05,2.217039356e+03,9.546000000e+01
7.080000e-06,8.385398910e-07,6.168888889e-05,3.066666667e-07,8.636444444e-06,2.538654866e+03,1.446800000e+02
8.520000e-06,5.277743376e-07,1.344888889e-05,1.136355556e-07,1.882844444e-06,2.538887197e+03,2.933400000e+02
1.053000e-05,-1.527078218e-07,-1.310222222e-07,7.150222222e-08,1.834311111e-08,-4.077432399e+03,-4.516190000e+03
1.255000e-05,-2.795107186e-07,-1.266133333e-06,5.057777778e-08,1.772586667e-07,-2.033931811e+03,-7.433300000e+02
1.456000e-05,-1.803639442e-07,-6.776888889e-07,4.014222222e-08,9.487644444e-08,-2.126373097e+03,-8.801900000e+02
1.744000e-05,-1.184180592e-07,-2.135111111e-07,3.633777778e-08,2.989155556e-08,-2.083621433e+03,-1.406920000e+03
2.146000e-05,-1.285137864e-07,1.386133333e-07,3.559111111e-08,3.559111111e-08,-1.396343392e+03,1.327310000e+03
2.549000e-05,-1.406483125e-07,2.698666667e-07,2.830222222e-08,3.778133333e-08,-9.869659426e+02,6.393400000e+02
2.950000e-05,-1.138193523e-07,2.110222222e-07,2.908444444e-08,2.954311111e-08,-8.908969591e+02,5.900900000e+02
3.528000e-05,-6.503709011e-08,1.799111111e-07,3.148444444e-08,3.148444444e-08,-9.601812355e+02,4.873600000e+02
4.330000e-05,-4.747650787e-08,2.394666667e-07,3.150222222e-08,3.352533333e-08,-8.418006134e+02,2.862600000e+02
5.140000e-05,-4.462628548e-08,1.604088889e-07,2.965333333e-08,2.965333333e-08,-6.591878873e+02,2.809100000e+02
5.941000e-05,-3.760000169e-08,1.315022222e-07,2.910222222e-08,2.910222222e-08,-5.804753021e+02,2.519500000e+02
7.095000e-05,-2.576790768e-08,5.475555556e-08,2.243555556e-08,2.243555556e-08,-5.555222688e+02,3.360900000e+02
8.707000e-05,-1.557463266e-08,5.921777778e-08,2.471111111e-08,2.471111111e-08,-5.524361976e+02,2.267400000e+02
