X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.497,100.000,0.0,1.0e-06,0.185
0.000,0.000,0.000,4.394,2432.811,0.1,5.9e-04,0.869
0.000,0.000,0.000,3.855,2292.211,0.2,5.6e-04,0.836
0.000,0.000,0.000,8.000,1374.647,0.5,1.0e-06,0.251
0.000,0.000,0.000,0.000,488.861,0.0,1.0e-06,0.100
