X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.311,100.000,0.0,1.0e-06,0.256
0.000,0.000,0.000,4.986,2662.172,0.1,6.1e-04,0.887
0.000,0.000,0.000,4.186,2479.780,0.1,5.7e-04,0.853
0.000,0.000,0.000,8.757,1583.174,0.6,1.0e-06,0.323
0.000,0.000,0.000,0.000,439.256,0.0,1.0e-06,0.099
