X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.450,100.000,0.0,1.0e-06,0.188
0.000,0.000,0.000,4.464,2467.740,0.1,5.9e-04,0.870
0.000,0.000,0.000,3.901,2310.998,0.2,5.6e-04,0.837
0.000,0.000,0.000,7.312,1621.378,0.5,1.0e-06,0.222
0.000,0.000,0.000,0.000,567.627,0.0,1.0e-06,0.102
