time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,3.213954574e-06,4.592000000e-04,9.962666667e-07,7.806400000e-05,1.808430493e+03,6.626000000e+01
6.070000e-06,-5.838967920e-07,1.690133333e-04,5.888000000e-07,2.873226667e-05,-4.176409085e+03,9.546000000e+01
7.080000e-06,5.631270450e-07,6.168888889e-05,3.066666667e-07,1.048711111e-05,3.310410799e+03,1.446800000e+02
8.520000e-06,1.392465698e-06,1.344888889e-05,1.136355556e-07,2.286311111e-06,1.329696671e+03,2.933400000e+02
1.053000e-05,-3.177884040e-07,-1.310222222e-07,7.150222222e-08,2.227377778e-08,-2.501510099e+03,-4.516190000e+03
1.255000e-05,-5.479699997e-07,-1.266133333e-06,5.057777778e-08,2.152426667e-07,-1.298466786e+03,-7.433300000e+02
1.456000e-05,-1.111923660e-07,-6.776888889e-07,4.014222222e-08,1.152071111e-07,-2.935548796e+03,-8.801900000e+02
1.744000e-05,9.794056002e-08,-2.135111111e-07,3.633777778e-08,3.629688889e-08,2.364770796e+03,-1.406920000e+03
2.146000e-05,-4.182189155e-08,1.386133333e-07,3.559111111e-08,3.559111111e-08,-2.951365068e+03,1.327310000e+03
2.549000e-05,-1.836623107e-07,2.698666667e-07,2.830222222e-08,4.587733333e-08,-8.261238391e+02,6.393400000e+02
2.950000e-05,-1.440509109e-07,2.110222222e-07,2.908444444e-08,3.587377778e-08,-7.614257223e+02,5.900900000e+02
3.528000e-05,-1.673063174e-08,1.799111111e-07,3.148444444e-08,3.148444444e-08,-2.373845167e+03,4.873600000e+02
4.330000e-05,-1.184342256e-08,2.394666667e-07,3.150222222e-08,4.070933333e-08,-2.124272691e+03,2.862600000e+02
5.140000e-05,-4.391621231e-08,1.604088889e-07,2.965333333e-08,2.965333333e-08,-6.662744009e+02,2.809100000e+02
5.941000e-05,-4.412034288e-08,1.315022222e-07,2.910222222e-08,2.910222222e-08,-5.217747635e+02,2.519500000e+02
7.095000e-05,-2.438577264e-08,5.475555556e-08,2.243555556e-08,2.243555556e-08,-5.763193879e+02,3.360900000e+02
8.707000e-05,-5.347655677e-09,5.921777778e-08,2.471111111e-08,2.471111111e-08,-1.126639685e+03,2.267400000e+02
