X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.446,100.000,0.0,1.0e-06,0.194
0.000,0.000,0.000,4.559,2490.207,0.1,6.0e-04,0.874
0.000,0.000,0.000,3.950,2316.066,0.2,5.6e-04,0.840
0.000,0.000,0.000,8.336,1317.656,0.6,1.0e-06,0.293
0.000,0.000,0.000,0.000,440.409,0.0,1.0e-06,0.099
