X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,2.702,100.000,0.0,1.0e-06,0.188
0.000,0.000,0.000,4.718,2234.817,0.1,6.0e-04,0.868
0.000,0.000,0.000,4.176,2082.578,0.2,5.7e-04,0.835
0.000,0.000,0.000,7.832,1081.691,0.6,1.0e-06,0.248
0.000,0.000,0.000,0.000,496.185,0.0,1.0e-06,0.100
