,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,4.047790950024311e-06,1.020125679094946e-06,1.0980934690326233e-06,-2.1639808538994044e-06,-2.6920676179559096e-08,-6.707990049459004e-10,-7.017336256885142e-10,7.487806574726524e-09,-3.760966166626146e-08,-0.0006632532961957484,4.193324285285766e-06,4.476059395311697e-06,-2.890086354556333e-07,0.0002425979692609386,-0.4142939814498596,3.052807063821139e-05,2.1909455933712266e-05,-15.80615933014296,0.1317059290198868,-8.221531972623789e-07,-3.8350366152654935e-07,-7.71930802853871e-07,-0.00011529554122630488,-2.470038737391603e-05
dB/dt tg02,2.4688959837698718e-06,2.2281760828384093e-06,2.2422044750989687e-06,2.39103341909401e-07,-3.1931502027129633e-09,2.5511475065595458e-11,2.9801578707586726e-11,7.496106508289022e-10,-2.6562842772284047e-08,-0.0004350990197149342,-3.0259292929658106e-07,-3.787254521298349e-07,0.00011281348876400631,0.0001664646503326263,-0.33787299946217214,2.5532626319454273e-05,1.8602564038040746e-05,30.19870644397375,0.0928826925426672,1.316221869947414e-07,2.2290458259094984e-07,1.815193635233576e-07,-7.661299716069014e-05,-1.746093579682314e-05
dB/dt tg03,8.24222739368387e-07,5.786688389846382e-07,6.00005824519461e-07,-7.12420255675914e-07,1.8197258992995154e-09,-1.734609215085479e-10,-1.8682024874041024e-10,2.839805192715436e-09,-1.710493769975178e-08,-0.00030168944261035175,9.900797500851788e-07,1.1351868111003197e-06,1.2125892644340523e-05,0.0001039323842530883,-0.27224611517779707,2.1974081018953302e-05,1.5984860413625433e-05,-2.5653027517607674,0.0596296195341312,4.911975602711292e-07,3.4552482061078167e-09,-1.4070930870328823e-07,-4.793832109279315e-05,-1.1268200233327533e-05
dB/dt tg04,-1.3195436481131888e-07,-5.504200997572587e-07,-5.235926369924009e-07,-1.3215976129474269e-06,2.6696780322625792e-09,-3.1224605910035455e-10,-3.358969328008109e-10,4.087331243196448e-09,-9.792117262861417e-09,-0.00019566453926820796,1.9011161417695173e-06,2.1797984580329013e-06,-5.588302657952503e-05,5.681408369573702e-05,-0.20312944681441616,1.8454252686083568e-05,1.3353737094957135e-05,-24.393522589272568,0.03393505462945994,6.358760557805347e-07,-1.5878072828561751e-07,-3.684353592908652e-07,-2.65573523310329e-05,-6.470321978988579e-06
dB/dt tg05,1.7401772700535114e-07,4.466360983912097e-07,4.48045297297103e-07,-1.5142095687039665e-08,4.46311659544823e-09,1.0033269513137275e-11,9.144923533866161e-12,4.740869087731457e-10,-6.9519085008055215e-09,-0.00012192344039878316,-1.6096963798986898e-07,-1.280230378772495e-07,2.1685864212012384e-05,3.9611270768735955e-05,-0.14280746548662424,1.526158045064117e-05,1.1047743604100078e-05,4.979048189464674,0.024003135925427896,6.414175569845666e-07,1.1489812355881057e-07,8.049195000526204e-08,-1.7757575505782013e-05,-4.587137010583055e-06
dB/dt tg06,1.5271557980127084e-07,4.935696512249241e-07,4.90348143941427e-07,1.959245424852513e-07,4.045641014733375e-09,6.018703207302474e-11,6.313492728596948e-11,-2.0690332721376616e-10,-4.8408705333154794e-09,-8.217129180011343e-05,-4.7139811656172334e-07,-4.787896778741184e-07,2.8603523446354624e-05,2.697880627411857e-05,-0.10507943210058554,1.311179273156053e-05,9.435491099844595e-06,8.381065392539666,0.016635880341834282,5.752741175491195e-07,1.431264579273727e-07,1.4077384826641385e-07,-1.1953368910801222e-05,-3.1931499949484934e-06
dB/dt tg07,-3.607400461179996e-08,1.0611802466809306e-07,1.0752490773189197e-07,-9.417299907575912e-08,2.869471077598366e-09,-1.3184934595638453e-11,-1.51930524755626e-11,4.581811798408435e-10,-3.0761593205366915e-09,-5.837279305053142e-05,1.2006173215027914e-08,5.983750832204838e-08,3.119028839532713e-06,1.6338274324004493e-05,-0.08025568128587969,1.1573410376315123e-05,8.246842879668622e-06,-0.1477177320548917,0.010479419037957691,4.981546909144232e-07,6.113278552407858e-08,2.509629293493285e-08,-7.420324780342893e-06,-2.032535316100913e-06
dB/dt tg08,-1.1054385456714638e-07,-8.389927508857088e-08,-8.07513316078176e-08,-2.1414784674352625e-07,1.8562658801531648e-09,-4.525494805209754e-11,-4.9483764339899643e-11,6.970409388957927e-10,-1.7847689512290935e-09,-3.8552553766817916e-05,2.294035660358356e-07,2.9961582661108375e-07,-9.19271963926098e-06,8.81206594615406e-06,-0.05743664695541837,9.997337613781362e-06,7.036101118425605e-06,-4.081749407946305,0.005996690592064756,4.04397662893868e-07,1.7845149214062517e-08,-3.0427751499245106e-08,-4.181067242231128e-06,-1.181389439394013e-06
dB/dt tg09,-5.2730172316971824e-08,3.984108727640636e-09,4.692734207388084e-09,-7.56138888606919e-08,1.3970910574449021e-09,-1.3254987355913262e-11,-1.4978463741689578e-11,2.8690484286610846e-10,-1.1588220355946093e-09,-2.4292929698675657e-05,3.306842930488043e-08,7.333527261598503e-08,-1.7431754046749927e-06,5.545328034355655e-06,-0.03883793360150073,8.50694152787694e-06,5.904636068187316e-06,-1.1166838124833618,0.003856699817142205,3.101813910010675e-07,3.570999723175633e-08,8.561034083586757e-09,-2.644586089786074e-06,-7.656862886616391e-07
dB/dt tg10,1.1789948298152993e-09,1.0290543793344683e-07,1.0151753019753267e-07,5.4115777353867063e-08,1.2377766813199449e-09,1.7620014076498233e-11,1.840563265224642e-11,-7.66295341340068e-11,-9.086342744814841e-10,-1.6749787989146527e-05,-1.5905132589399796e-07,-1.4760923944998067e-07,6.334776216252159e-06,4.430875922776627e-06,-0.027923840245261077,7.475759859649609e-06,5.123817709309816e-06,1.9163742828939692,0.0030205767502845646,2.4517920518751245e-07,5.652312556323683e-08,4.8719598117331215e-08,-2.0485405447006827e-06,-5.983410310243477e-07
dB/dt tg11,-1.647481834215877e-09,7.465476480900065e-08,7.352956768964361e-08,4.0690146550225114e-08,9.323682279348314e-10,1.3423850090735742e-11,1.3964522650792833e-11,-5.945026605618377e-11,-6.42325353023595e-10,-1.2074053585705819e-05,-1.2682645534271235e-07,-1.1451254209984122e-07,4.628076331916126e-06,3.0335721642317333e-06,-0.0209902309110657,6.716420191755968e-06,4.542835486433203e-06,1.4067082600306458,0.002115672556188039,1.9708557982573865e-07,4.677423952473239e-08,3.896693672475557e-08,-1.4308672061244732e-06,-4.2250478335340043e-07
dB/dt tg12,-2.9622461025259148e-08,-1.4400649269220176e-08,-1.4191279755115194e-08,-3.8824910392960835e-08,5.098279599976488e-10,-7.132627443042446e-12,-8.119222163489705e-12,1.306083952687044e-10,-3.2781737714065187e-10,-7.942245257221939e-06,1.1206503066996994e-08,3.772624676864644e-08,-1.7215069482774145e-06,1.2989341540130314e-06,-0.014715263530961937,5.907209506623767e-06,3.9214186926286245e-06,-0.7660324214733468,0.0010419288842877879,1.4778666814963503e-07,2.151199948801784e-08,5.1500164184923985e-09,-7.08528885850732e-07,-2.1585225634459327e-07
dB/dt tg13,-2.1567487258875722e-08,-1.3448892718725057e-08,-1.3384731238133632e-08,-2.8505076922574506e-08,3.3008327632685356e-10,-5.229482696645941e-12,-6.000962648916923e-12,9.276093762138835e-11,-1.927725334474743e-10,-5.006270372937533e-06,4.151823047869289e-09,2.634481501016235e-08,-1.408865654812784e-06,6.825992461712414e-07,-0.009758743272276296,5.115747020802762e-06,3.3225125720627806e-06,-0.5946682398658724,0.0005963306397532744,1.0581098585618334e-07,1.7703308679933522e-08,4.554304064544705e-09,-4.088413337118472e-07,-1.2655481930247715e-07
