X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.518,100.000,0.0,1.0e-06,0.199
0.000,0.000,0.000,4.580,2463.855,0.1,6.0e-04,0.873
0.000,0.000,0.000,3.967,2273.681,0.2,5.6e-04,0.840
0.000,0.000,0.000,7.632,1351.000,0.6,1.0e-06,0.314
0.000,0.000,0.000,0.000,430.126,0.0,1.0e-06,0.102
