X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.386,100.000,0.0,1.0e-06,0.345
0.000,0.000,0.000,5.096,2622.968,0.1,6.2e-04,0.894
0.000,0.000,0.000,4.218,2418.935,0.1,5.8e-04,0.859
0.000,0.000,0.000,7.582,1749.998,0.6,1.0e-06,0.302
0.000,0.000,0.000,0.000,532.282,0.0,1.0e-06,0.102
