time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,4.820768138e-06,5.138666667e-04,2.930133333e-07,5.652533333e-05,1.403029250e+03,6.249000000e+01
6.070000e-06,2.379060905e-06,1.966177778e-04,1.855022222e-07,2.162795556e-05,1.664329437e+03,8.774000000e+01
7.080000e-06,1.452782652e-06,7.465644444e-05,1.463608889e-07,8.212208889e-06,1.789101420e+03,1.295200000e+02
8.520000e-06,8.485214905e-07,1.737124444e-05,6.496222222e-08,1.910836889e-06,1.880685883e+03,2.514400000e+02
1.053000e-05,3.003183345e-07,2.470933333e-07,5.109511111e-08,5.109511111e-08,2.640719689e+03,3.007730000e+03
1.255000e-05,1.018607785e-07,-1.129048889e-06,6.385066667e-08,1.241953778e-07,4.052720156e+03,-8.156500000e+02
1.456000e-05,5.047139967e-08,-7.228755556e-07,4.371511111e-08,7.951631111e-08,5.052716864e+03,-8.570600000e+02
1.744000e-05,8.345145348e-09,-1.059986667e-07,3.152444444e-08,1.165985333e-08,1.241530564e+04,-2.280940000e+03
2.146000e-05,-3.076524795e-08,2.188488889e-07,2.986622222e-08,2.986622222e-08,-3.681863449e+03,9.949900000e+02
2.549000e-05,-4.792157983e-08,2.538355556e-07,3.187066667e-08,3.187066667e-08,-2.056776064e+03,6.769700000e+02
2.950000e-05,-4.584808498e-08,2.531066667e-07,2.857244444e-08,2.857244444e-08,-1.660504256e+03,5.316000000e+02
3.528000e-05,-3.441492916e-08,2.545644444e-07,2.605777778e-08,2.800208889e-08,-1.492033609e+03,3.931300000e+02
4.330000e-05,-2.885325184e-08,2.162977778e-07,2.900977778e-08,2.900977778e-08,-1.192745578e+03,3.113500000e+02
5.140000e-05,-2.636330864e-08,2.011733333e-07,2.997555556e-08,2.997555556e-08,-9.518145638e+02,2.456200000e+02
5.941000e-05,-2.273168205e-08,1.937022222e-07,2.509200000e-08,2.509200000e-08,-8.253481536e+02,1.978000000e+02
7.095000e-05,-1.722782495e-08,9.823600000e-08,2.237688889e-08,2.237688889e-08,-7.386122739e+02,2.313900000e+02
8.707000e-05,-1.221313025e-08,5.947733333e-08,2.035422222e-08,2.035422222e-08,-6.604276591e+02,2.298400000e+02
