time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.634782627e-06,5.138666667e-04,2.930133333e-07,1.027733333e-04,1.264424134e+03,6.249000000e+01
6.070000e-06,3.626794707e-06,1.966177778e-04,1.855022222e-07,3.932355556e-05,1.256495737e+03,8.774000000e+01
7.080000e-06,1.599769473e-06,7.465644444e-05,1.463608889e-07,1.493128889e-05,1.677762386e+03,1.295200000e+02
8.520000e-06,3.094281279e-07,1.737124444e-05,6.496222222e-08,3.474248889e-06,3.684554366e+03,2.514400000e+02
1.053000e-05,4.278557976e-07,2.470933333e-07,5.109511111e-08,5.109511111e-08,2.085668365e+03,3.007730000e+03
1.255000e-05,2.909528099e-07,-1.129048889e-06,6.385066667e-08,2.258097778e-07,2.013119581e+03,-8.156500000e+02
1.456000e-05,1.787976031e-08,-7.228755556e-07,4.371511111e-08,1.445751111e-07,1.009208114e+04,-8.570600000e+02
1.744000e-05,-1.251488044e-07,-1.059986667e-07,3.152444444e-08,2.119973333e-08,-2.041560318e+03,-2.280940000e+03
2.146000e-05,-8.395062644e-08,2.188488889e-07,2.986622222e-08,4.376977778e-08,-1.885494760e+03,9.949900000e+02
2.549000e-05,-1.751211338e-08,2.538355556e-07,3.187066667e-08,5.076711111e-08,-4.023914281e+03,6.769700000e+02
2.950000e-05,-2.489811077e-08,2.531066667e-07,2.857244444e-08,5.062133333e-08,-2.494651384e+03,5.316000000e+02
3.528000e-05,-6.617507653e-08,2.545644444e-07,2.605777778e-08,5.091288889e-08,-9.648953744e+02,3.931300000e+02
4.330000e-05,-5.286131610e-08,2.162977778e-07,2.900977778e-08,4.325955556e-08,-7.966220899e+02,3.113500000e+02
5.140000e-05,-2.749203668e-08,2.011733333e-07,2.997555556e-08,4.023466667e-08,-9.255808173e+02,2.456200000e+02
5.941000e-05,-1.905999155e-08,1.937022222e-07,2.509200000e-08,3.874044444e-08,-9.282032759e+02,1.978000000e+02
7.095000e-05,-1.878133539e-08,9.823600000e-08,2.237688889e-08,2.237688889e-08,-6.972992127e+02,2.313900000e+02
8.707000e-05,-1.965203537e-08,5.947733333e-08,2.035422222e-08,2.035422222e-08,-4.809554916e+02,2.298400000e+02
