time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,1.463169045e-05,5.138666667e-04,2.930133333e-07,2.569333333e-05,6.692903318e+02,6.249000000e+01
6.070000e-06,6.355245267e-06,1.966177778e-04,1.855022222e-07,9.830888889e-06,8.644796831e+02,8.774000000e+01
7.080000e-06,2.799171846e-06,7.465644444e-05,1.463608889e-07,3.732822222e-06,1.155444305e+03,1.295200000e+02
8.520000e-06,9.293076690e-07,1.737124444e-05,6.496222222e-08,8.685622222e-07,1.770048425e+03,2.514400000e+02
1.053000e-05,1.799591898e-07,2.470933333e-07,5.109511111e-08,5.109511111e-08,3.715302518e+03,3.007730000e+03
1.255000e-05,-8.331253254e-08,-1.129048889e-06,6.385066667e-08,5.645244444e-08,-4.633875765e+03,-8.156500000e+02
1.456000e-05,-2.002854901e-07,-7.228755556e-07,4.371511111e-08,3.614377778e-08,-2.015837578e+03,-8.570600000e+02
1.744000e-05,-2.381450101e-07,-1.059986667e-07,3.152444444e-08,5.299933333e-09,-1.329491898e+03,-2.280940000e+03
2.146000e-05,-2.002723594e-07,2.188488889e-07,2.986622222e-08,2.986622222e-08,-1.056073021e+03,9.949900000e+02
2.549000e-05,-1.526725521e-07,2.538355556e-07,3.187066667e-08,3.187066667e-08,-9.499493517e+02,6.769700000e+02
2.950000e-05,-1.276639178e-07,2.531066667e-07,2.857244444e-08,2.857244444e-08,-8.389614674e+02,5.316000000e+02
3.528000e-05,-1.086050542e-07,2.545644444e-07,2.605777778e-08,2.605777778e-08,-6.934947348e+02,3.931300000e+02
4.330000e-05,-7.979046391e-08,2.162977778e-07,2.900977778e-08,2.900977778e-08,-6.054017417e+02,3.113500000e+02
5.140000e-05,-5.744343482e-08,2.011733333e-07,2.997555556e-08,2.997555556e-08,-5.663158124e+02,2.456200000e+02
5.941000e-05,-4.448998924e-08,1.937022222e-07,2.509200000e-08,2.509200000e-08,-5.274929978e+02,1.978000000e+02
7.095000e-05,-3.343045921e-08,9.823600000e-08,2.237688889e-08,2.237688889e-08,-4.747612437e+02,2.313900000e+02
8.707000e-05,-2.498494466e-08,5.947733333e-08,2.035422222e-08,2.035422222e-08,-4.098179577e+02,2.298400000e+02
