time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,9.052240122e-06,5.329777778e-04,5.198222222e-07,9.060622222e-05,9.067570351e+02,5.999000000e+01
6.070000e-06,2.662303325e-06,2.062222222e-04,3.466666667e-07,3.505777778e-05,1.518875120e+03,8.358000000e+01
7.080000e-06,2.370911413e-06,8.104888889e-05,1.950222222e-07,1.377831111e-05,1.269626354e+03,1.206200000e+02
8.520000e-06,2.259269650e-06,2.055111111e-05,8.305777778e-08,3.493688889e-06,9.630086904e+02,2.211600000e+02
1.053000e-05,1.470202467e-07,1.632888889e-06,3.889777778e-08,2.775911111e-07,4.181924550e+03,8.401700000e+02
1.255000e-05,-2.835059835e-07,-5.509333333e-07,3.264000000e-08,9.365866667e-08,-2.014778064e+03,-1.294450000e+03
1.456000e-05,2.460465355e-08,-3.815111111e-07,4.213333333e-08,6.485688889e-08,8.024065195e+03,-1.290860000e+03
1.744000e-05,1.536962691e-07,3.768888889e-08,3.011555556e-08,3.011555556e-08,1.751144126e+03,4.470310000e+03
2.146000e-05,-1.662987036e-08,3.258666667e-07,3.344000000e-08,5.539733333e-08,-5.457990867e+03,7.507800000e+02
2.549000e-05,-1.672611678e-07,4.295111111e-07,3.164444444e-08,7.301688889e-08,-8.792825091e+02,4.689800000e+02
2.950000e-05,-1.363316230e-07,3.726222222e-07,2.933333333e-08,6.334577778e-08,-7.899030908e+02,4.040200000e+02
3.528000e-05,-1.873481784e-08,2.993777778e-07,2.497777778e-08,5.089422222e-08,-2.201376364e+03,3.469900000e+02
4.330000e-05,-1.534936234e-08,2.209777778e-07,2.880000000e-08,3.756622222e-08,-1.787042401e+03,3.019600000e+02
5.140000e-05,-4.591878532e-08,1.244088889e-07,2.974222222e-08,2.974222222e-08,-6.467594513e+02,3.327700000e+02
5.941000e-05,-4.582607916e-08,8.513777778e-08,2.428444444e-08,2.428444444e-08,-5.087454309e+02,3.366400000e+02
7.095000e-05,-2.635258377e-08,1.126400000e-07,2.519111111e-08,2.519111111e-08,-5.472747884e+02,2.077600000e+02
8.707000e-05,-7.402518757e-09,5.804444444e-08,2.209777778e-08,2.209777778e-08,-9.070703922e+02,2.297900000e+02
