X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.696,100.000,0.0,1.0e-06,0.183
0.000,0.000,0.000,4.770,2395.141,0.1,6.0e-04,0.869
0.000,0.000,0.000,4.157,2218.953,0.2,5.6e-04,0.834
0.000,0.000,0.000,7.062,1396.374,0.5,1.0e-06,0.199
0.000,0.000,0.000,0.000,494.728,0.0,1.0e-06,0.101
