X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.454,100.000,0.0,1.0e-06,0.234
0.000,0.000,0.000,4.892,2551.910,0.1,6.1e-04,0.884
0.000,0.000,0.000,4.140,2363.681,0.1,5.7e-04,0.849
0.000,0.000,0.000,7.267,1661.318,0.5,1.0e-06,0.246
0.000,0.000,0.000,0.000,537.704,0.0,1.0e-06,0.102
