X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.542,100.000,0.0,1.0e-06,0.217
0.000,0.000,0.000,4.811,2509.213,0.1,6.1e-04,0.880
0.000,0.000,0.000,4.072,2310.881,0.2,5.7e-04,0.844
0.000,0.000,0.000,8.370,1658.415,0.5,1.0e-06,0.271
0.000,0.000,0.000,0.000,485.101,0.0,1.0e-06,0.101
