time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,2.260594764e-06,5.329777778e-04,5.198222222e-07,4.263822222e-05,2.286545420e+03,5.999000000e+01
6.070000e-06,1.559328698e-06,2.062222222e-04,3.466666667e-07,1.649777778e-05,2.169711430e+03,8.358000000e+01
7.080000e-06,6.442510973e-07,8.104888889e-05,1.950222222e-07,6.483911111e-06,3.026328276e+03,1.206200000e+02
8.520000e-06,6.996336457e-08,2.055111111e-05,8.305777778e-08,1.644088889e-06,9.765514458e+03,2.211600000e+02
1.053000e-05,2.159941534e-07,1.632888889e-06,3.889777778e-08,1.306311111e-07,3.235933793e+03,8.401700000e+02
1.255000e-05,1.732020747e-07,-5.509333333e-07,3.264000000e-08,4.407466667e-08,2.798336734e+03,-1.294450000e+03
1.456000e-05,3.566911736e-08,-3.815111111e-07,4.213333333e-08,3.052088889e-08,6.264374450e+03,-1.290860000e+03
1.744000e-05,-3.841708036e-08,3.768888889e-08,3.011555556e-08,3.011555556e-08,-4.413141691e+03,4.470310000e+03
2.146000e-05,-1.782260897e-08,3.258666667e-07,3.344000000e-08,3.344000000e-08,-5.211681431e+03,7.507800000e+02
2.549000e-05,1.487594645e-08,4.295111111e-07,3.164444444e-08,3.436088889e-08,4.413015434e+03,4.689800000e+02
2.950000e-05,7.271737261e-09,3.726222222e-07,2.933333333e-08,2.980977778e-08,5.574587851e+03,4.040200000e+02
3.528000e-05,-1.953501222e-08,2.993777778e-07,2.497777778e-08,2.497777778e-08,-2.140843024e+03,3.469900000e+02
4.330000e-05,-1.632136466e-08,2.209777778e-07,2.880000000e-08,2.880000000e-08,-1.715368526e+03,3.019600000e+02
5.140000e-05,-5.361534320e-09,1.244088889e-07,2.974222222e-08,2.974222222e-08,-2.707345307e+03,3.327700000e+02
5.941000e-05,-2.874604798e-09,8.513777778e-08,2.428444444e-08,2.428444444e-08,-3.222479959e+03,3.366400000e+02
7.095000e-05,-4.694525444e-09,1.126400000e-07,2.519111111e-08,2.519111111e-08,-1.728594441e+03,2.077600000e+02
8.707000e-05,-6.579963377e-09,5.804444444e-08,2.209777778e-08,2.209777778e-08,-9.811717107e+02,2.297900000e+02
