X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.586,100.000,0.0,1.0e-06,0.179
0.000,0.000,0.000,4.541,2402.018,0.1,5.9e-04,0.867
0.000,0.000,0.000,3.970,2190.060,0.2,5.6e-04,0.833
0.000,0.000,0.000,7.221,1406.712,0.5,1.0e-06,0.266
0.000,0.000,0.000,0.000,473.578,0.0,1.0e-06,0.099
