X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,2.168,100.000,0.0,1.0e-06,0.449
0.000,0.000,0.000,5.741,2425.130,0.1,6.3e-04,0.896
0.000,0.000,0.000,4.803,2234.339,0.1,5.9e-04,0.861
0.000,0.000,0.000,7.649,1227.407,0.5,1.0e-06,0.275
0.000,0.000,0.000,0.000,553.482,0.0,1.0e-06,0.102
