X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.442,100.000,0.0,1.0e-06,0.291
0.000,0.000,0.000,4.948,2561.499,0.1,6.2e-04,0.888
0.000,0.000,0.000,4.169,2384.511,0.1,5.8e-04,0.854
0.000,0.000,0.000,8.252,1508.115,0.6,1.0e-06,0.328
0.000,0.000,0.000,0.000,417.919,0.0,1.0e-06,0.098
