time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.594067707e-06,4.777866667e-04,1.076933333e-06,3.822293333e-05,1.270551897e+03,6.560000000e+01
6.070000e-06,1.621614270e-06,1.802542222e-04,5.311777778e-07,1.442033778e-05,2.148875709e+03,9.297000000e+01
7.080000e-06,1.975148063e-06,6.835155556e-05,2.798933333e-07,5.468124444e-06,1.457814568e+03,1.373600000e+02
8.520000e-06,2.146536791e-06,1.589342222e-05,1.147088889e-07,1.271473778e-06,1.012976268e+03,2.667900000e+02
1.053000e-05,3.853627165e-07,2.470933333e-07,5.344577778e-08,5.344577778e-08,2.236301757e+03,3.007130000e+03
1.255000e-05,-6.646410069e-09,-9.276933333e-07,4.899955556e-08,7.421546667e-08,-2.500498059e+04,-9.297900000e+02
1.456000e-05,2.249199815e-07,-5.904000000e-07,3.629866667e-08,4.723200000e-08,1.865820394e+03,-9.809600000e+02
1.744000e-05,2.909376846e-07,-7.868355556e-08,2.855422222e-08,6.294684444e-09,1.163357963e+03,-2.782190000e+03
2.146000e-05,9.985228524e-08,2.124711111e-07,2.829911111e-08,2.829911111e-08,1.679587440e+03,1.014670000e+03
2.549000e-05,-5.779320353e-08,2.775244444e-07,2.897333333e-08,2.897333333e-08,-1.815334168e+03,6.377900000e+02
2.950000e-05,-5.086429078e-08,3.052222222e-07,2.543822222e-08,2.543822222e-08,-1.549454394e+03,4.691400000e+02
3.528000e-05,3.108198062e-08,2.906444444e-07,2.465466667e-08,2.465466667e-08,1.596874316e+03,3.598100000e+02
4.330000e-05,1.886344246e-08,2.033600000e-07,2.396222222e-08,2.396222222e-08,1.583423277e+03,3.245400000e+02
5.140000e-05,-1.613566608e-08,1.437004444e-07,2.445422222e-08,2.445422222e-08,-1.320366073e+03,3.072900000e+02
5.941000e-05,-2.163187706e-08,1.214511111e-07,2.387111111e-08,2.387111111e-08,-8.530911345e+02,2.700800000e+02
7.095000e-05,-1.033096145e-08,1.008782222e-07,2.164800000e-08,2.164800000e-08,-1.038666982e+03,2.273400000e+02
8.707000e-05,1.831801837e-09,7.294355556e-08,1.958888889e-08,1.958888889e-08,2.339506480e+03,2.006000000e+02
