time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,7.357488227e-06,4.777866667e-04,1.076933333e-06,6.689013333e-05,1.058419511e+03,6.560000000e+01
6.070000e-06,3.311515312e-06,1.802542222e-04,5.311777778e-07,2.523559111e-05,1.335032454e+03,9.297000000e+01
7.080000e-06,1.984546691e-06,6.835155556e-05,2.798933333e-07,9.569217778e-06,1.453208211e+03,1.373600000e+02
8.520000e-06,1.177319779e-06,1.589342222e-05,1.147088889e-07,2.225079111e-06,1.511802997e+03,2.667900000e+02
1.053000e-05,3.111925307e-07,2.470933333e-07,5.344577778e-08,5.344577778e-08,2.578838182e+03,3.007130000e+03
1.255000e-05,4.255628218e-08,-9.276933333e-07,4.899955556e-08,1.298770667e-07,7.251738869e+03,-9.297900000e+02
1.456000e-05,2.130284626e-08,-5.904000000e-07,3.629866667e-08,8.265600000e-08,8.979733330e+03,-9.809600000e+02
1.744000e-05,-3.895966787e-09,-7.868355556e-08,2.855422222e-08,1.101569778e-08,-2.063018813e+04,-2.782190000e+03
2.146000e-05,-5.528350496e-08,2.124711111e-07,2.829911111e-08,2.974595556e-08,-2.491022084e+03,1.014670000e+03
2.549000e-05,-8.364542342e-08,2.775244444e-07,2.897333333e-08,3.885342222e-08,-1.418773185e+03,6.377900000e+02
2.950000e-05,-7.432523016e-08,3.052222222e-07,2.543822222e-08,4.273111111e-08,-1.203270543e+03,4.691400000e+02
3.528000e-05,-4.623615669e-08,2.906444444e-07,2.465466667e-08,4.069022222e-08,-1.225430564e+03,3.598100000e+02
4.330000e-05,-3.715021514e-08,2.033600000e-07,2.396222222e-08,2.847040000e-08,-1.007790138e+03,3.245400000e+02
5.140000e-05,-3.612153792e-08,1.437004444e-07,2.445422222e-08,2.445422222e-08,-7.715690526e+02,3.072900000e+02
5.941000e-05,-3.129250312e-08,1.214511111e-07,2.387111111e-08,2.387111111e-08,-6.669572993e+02,2.700800000e+02
7.095000e-05,-2.255520221e-08,1.008782222e-07,2.164800000e-08,2.164800000e-08,-6.171712266e+02,2.273400000e+02
8.707000e-05,-1.466536754e-08,7.294355556e-08,1.958888889e-08,1.958888889e-08,-5.845853732e+02,2.006000000e+02
