time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,7.326581962e-06,4.777866667e-04,1.076933333e-06,2.388933333e-05,1.061393962e+03,6.560000000e+01
6.070000e-06,2.111643698e-06,1.802542222e-04,5.311777778e-07,9.012711111e-06,1.802032314e+03,9.297000000e+01
7.080000e-06,4.626534606e-07,6.835155556e-05,2.798933333e-07,3.417577778e-06,3.836467415e+03,1.373600000e+02
8.520000e-06,-1.244414753e-07,1.589342222e-05,1.147088889e-07,7.946711111e-07,-6.762616006e+03,2.667900000e+02
1.053000e-05,-4.078082410e-07,2.470933333e-07,5.344577778e-08,5.344577778e-08,-2.153473522e+03,3.007130000e+03
1.255000e-05,-4.039539235e-07,-9.276933333e-07,4.899955556e-08,4.638466667e-08,-1.617571140e+03,-9.297900000e+02
1.456000e-05,-3.215751349e-07,-5.904000000e-07,3.629866667e-08,2.952000000e-08,-1.470167738e+03,-9.809600000e+02
1.744000e-05,-2.391176910e-07,-7.868355556e-08,2.855422222e-08,3.934177778e-09,-1.325884052e+03,-2.782190000e+03
2.146000e-05,-1.759078129e-07,2.124711111e-07,2.829911111e-08,2.829911111e-08,-1.151466227e+03,1.014670000e+03
2.549000e-05,-1.361748007e-07,2.775244444e-07,2.897333333e-08,2.897333333e-08,-1.025203142e+03,6.377900000e+02
2.950000e-05,-1.038928170e-07,3.052222222e-07,2.543822222e-08,2.543822222e-08,-9.624919635e+02,4.691400000e+02
3.528000e-05,-7.013696926e-08,2.906444444e-07,2.465466667e-08,2.465466667e-08,-9.282077618e+02,3.598100000e+02
4.330000e-05,-4.734731014e-08,2.033600000e-07,2.396222222e-08,2.396222222e-08,-8.573288767e+02,3.245400000e+02
5.140000e-05,-3.560358717e-08,1.437004444e-07,2.445422222e-08,2.445422222e-08,-7.790340686e+02,3.072900000e+02
5.941000e-05,-2.741039513e-08,1.214511111e-07,2.387111111e-08,2.387111111e-08,-7.285309983e+02,2.700800000e+02
7.095000e-05,-1.884874554e-08,1.008782222e-07,2.164800000e-08,2.164800000e-08,-6.956356853e+02,2.273400000e+02
8.707000e-05,-1.232298939e-08,7.294355556e-08,1.958888889e-08,1.958888889e-08,-6.564966730e+02,2.006000000e+02
