X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.250,100.000,0.0,1.0e-06,0.553
0.000,0.000,0.000,5.917,3012.666,0.1,6.6e-04,0.909
0.000,0.000,0.000,8.244,3011.492,0.1,6.0e-04,0.879
0.000,0.000,0.000,0.000,1941.282,0.0,1.0e-06,0.119
