X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.354,100.000,0.0,1.0e-06,0.682
0.000,0.000,0.000,5.854,3269.336,0.0,6.8e-04,0.925
0.000,0.000,0.000,8.162,3303.132,0.1,6.3e-04,0.897
0.000,0.000,0.000,0.000,2885.787,0.0,1.0e-06,0.130
