time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,8.732303264e-07,6.004222222e-04,1.556177778e-07,3.002111111e-05,4.382531179e+03,5.633000000e+01
6.070000e-06,1.684857702e-07,2.388933333e-04,8.309333333e-08,1.194466667e-05,9.723012628e+03,7.704000000e+01
7.080000e-06,-4.086439633e-08,9.570311111e-05,6.341333333e-08,4.785155556e-06,-1.934366068e+04,1.097500000e+02
8.520000e-06,-8.934112094e-08,2.560222222e-05,3.221688889e-08,1.280111111e-06,-8.434458984e+03,1.941100000e+02
1.053000e-05,-8.741339104e-08,2.516488889e-06,2.405333333e-08,1.258244444e-07,-6.012543377e+03,6.401600000e+02
1.255000e-05,-6.880262568e-08,-4.550088889e-07,3.917777778e-08,2.275044444e-08,-5.264388545e+03,-1.495080000e+03
1.456000e-05,-5.092351275e-08,-3.389333333e-07,5.100400000e-08,1.694666667e-08,-5.022766153e+03,-1.419950000e+03
1.744000e-05,-3.464139424e-08,-4.189288889e-08,1.391084444e-08,2.094644444e-09,-4.806730543e+03,-4.235220000e+03
2.146000e-05,-2.221375641e-08,2.172088889e-07,1.470351111e-08,1.470351111e-08,-4.574671925e+03,1.000050000e+03
2.549000e-05,-1.526993498e-08,3.413022222e-07,1.851377778e-08,1.851377778e-08,-4.408758423e+03,5.557600000e+02
2.950000e-05,-1.107655364e-08,3.037644444e-07,1.213964444e-08,1.518822222e-08,-4.280728560e+03,4.705800000e+02
3.528000e-05,-7.534360403e-09,2.631288889e-07,7.979511111e-09,1.315644444e-08,-4.107512863e+03,3.844000000e+02
4.330000e-05,-5.025557876e-09,2.252266667e-07,5.856622222e-09,1.126133333e-08,-3.824325126e+03,3.030600000e+02
5.140000e-05,-3.709731438e-09,1.676444444e-07,6.388711111e-09,8.382222222e-09,-3.518227952e+03,2.772800000e+02
5.941000e-05,-2.919862315e-09,1.160573333e-07,9.747066667e-09,9.747066667e-09,-3.242027174e+03,2.783700000e+02
7.095000e-05,-2.187676828e-09,9.940222222e-08,5.142311111e-09,5.142311111e-09,-2.923578161e+03,2.295900000e+02
8.707000e-05,-1.645827081e-09,6.827866667e-08,4.841644444e-09,4.841644444e-09,-2.512583151e+03,2.096500000e+02
